energy real_0.001 imag_0.001 real_0.002 imag_0.002 real_0.005 imag_0.005 real_0.01 imag_0.01 real_0.02 imag_0.02 real_0.05 imag_0.05 real_0.1 imag_0.1 real_0.2 imag_0.2 real_0.5 imag_0.5
2.22 163.28569932098486 0.019374752421316 81.29526154174579 0.019311190251459 32.371885436899554 0.019179475766355 16.126414561643045 0.018782390244702 8.023919749075262 0.017394995531578 3.1637907574828468 0.012448874685909 1.5374904534337994 0.0077743142376303 0.7206999988768584 0.0041477858175454 0.2396457762675234 0.0015540478108003
2.23 163.84294652947383 0.029165294188785 81.57972024891431 0.02913692473288 32.49376465416984 0.029003358274856 16.19179442335648 0.028562723446018 8.058612556355573 0.026978864275017 3.178497317713151 0.020216298844751 1.5450947143042464 0.012332634182883 0.7241366973327494 0.0061885418182285 0.2406108298072946 0.0021318676053864
2.24 164.40766785379986 0.043129121131591 81.85952849876357 0.04312372259682 32.60463017167557 0.043067343623046 16.24483777287855 0.042794206611786 8.081218099800546 0.041592803466523 3.183256794891937 0.034450157959977 1.5465475297071767 0.022168688062888 0.7249350106649296 0.010569762571732 0.24094155905167194 0.0031083940720326
2.25 165.00320454993593 0.033382323186675 82.15379718192052 0.033235673189487 32.720590175870534 0.032793075059775 16.300217476994025 0.03194442592397 8.104984177762818 0.02999952572105 3.1877161269362175 0.024343405480301 1.5468270026057496 0.016989009433462 0.7249082936672615 0.0089458370440774 0.24106168941594935 0.0028168402325364
2.26 165.6458600226136 0.03883261438004 82.47330947399362 0.038596439989109 32.84867338142669 0.037830221248545 16.36380395376614 0.036199372290346 8.135992573984037 0.032187295750324 3.1996941070679608 0.021906594306307 1.5524717248447728 0.013240698195599 0.7274405195406046 0.0064455143602596 0.241833208321341 0.002050449755799
2.27 166.35432581795155 0.034895455751826 82.82742946575843 0.034671057228407 32.990926345173804 0.034204428835486 16.43407052680915 0.033201860063242 8.169629603418059 0.030670814758808 3.212292372966926 0.023951459008742 1.5585757586806794 0.016385402779723 0.73024540903678 0.0086557447191287 0.24266725446354157 0.0027369390450612
2.28 167.1695427449127 0.060517882422541 83.2352783510669 0.059989693050946 33.14912021237354 0.057674792998 16.50829104287798 0.051853888376602 8.20388519283172 0.04107707502289 3.224105653869146 0.026732872480562 1.56369275780156 0.016977679340434 0.7326221515275175 0.0083265393919662 0.24347913256315565 0.0023858094377586
2.29 168.0975087809633 0.250135335518 83.68557328591822 0.18215775287936 33.32165330973482 0.094797686943213 16.59055706967538 0.056816547306184 8.24264877673592 0.03893383494448 3.2378419369500553 0.026596992033581 1.5691883540874503 0.019004181399161 0.7348201100158435 0.010708480510906 0.24422644590683426 0.0033510111330068
2.3 168.73352923172573 1.1155655004297 83.99578689957428 0.60094697341119 33.46524577040881 0.23027303091578 16.673904937772537 0.10778203301519 8.286078498714144 0.059117977239885 3.2525968796490177 0.03435784269859 1.5747523945020603 0.02118188486976 0.7368494606775009 0.010679700080396 0.24482173275631006 0.0032704164348157
2.31 169.35918100626526 0.84891052753379 84.27436816445716 0.54870182135245 33.57167598404111 0.29293157432279 16.732187110650003 0.1696909417926 8.31713518520774 0.094596542987722 3.262080193835391 0.047581815344527 1.5779366553005596 0.027737535887715 0.7380090873884582 0.014112505289321 0.245209015203933 0.0042773684912725
2.32 170.08890004524002 1.3663848394929 84.59161810284087 0.76132014736617 33.690956467866904 0.31827985751967 16.792818197901905 0.17201373631759 8.347024872040995 0.099187445414265 3.2703138706053454 0.048320358519586 1.5805481011207674 0.025602765435985 0.7389112055338178 0.012176418610588 0.24556494592012168 0.0036354281360963
2.33 171.3009498732224 0.46964171246572 85.15892500416413 0.3389929478359 33.911877687245514 0.22701182565211 16.897020279806426 0.16788190984743 8.391150865558194 0.11250162336607 3.2843068533734594 0.04922682617175 1.5875866026409438 0.022938787322688 0.7423688751922393 0.010535642634188 0.24667009261562892 0.003294814323948
2.34 173.05437734441557 1.2871225374034 85.9942360210122 0.71928535955737 34.23698077903441 0.34345984872441 17.03765074435341 0.23100160620792 8.440358678552004 0.15006283050875 3.298586124349561 0.062365523030637 1.5947368408896092 0.029612890245721 0.745437336961275 0.014338168952184 0.24743417991030148 0.0047103458701966
2.35 176.1783236336355 0.77079417636991 87.29113087793029 0.73348403962441 34.588565320864554 0.62519585659613 17.12964783370334 0.44983384089878 8.456052091010056 0.24407992963239 3.3031466244427845 0.081700937499495 1.597224507218644 0.036206902810079 0.7463279297034652 0.016300288892341 0.247636265569178 0.0048229533076419
2.36 175.6288625978255 11.586536981619 87.1943099592825 4.9257415316307 34.58665734973135 1.5903062070181 17.136929835103977 0.62856549026754 8.47063181618664 0.23157876054512 3.314271002203052 0.066423055067957 1.6024634877417085 0.029788564261838 0.7484654701015787 0.013806224514357 0.2483491194021123 0.0041937024685929
2.37 172.73747853433463 8.2194964327589 85.94678851929069 4.3124736046007 34.24239653246766 1.7958016872711 17.07932578037494 0.80295178615929 8.49778629194794 0.30777297871566 3.335001665394388 0.08468060494468 1.6123443875805668 0.034319217105497 0.7526639453931424 0.014514716806515 0.24957579345547232 0.0043243942371587
2.38 173.8608461548731 7.2038029537717 86.06384404854194 3.6534198966694 34.09387387092194 1.6182405030514 16.975659243153313 0.87713373905297 8.462912667380422 0.41542537415392 3.335161938189015 0.12495202055154 1.615539875518673 0.04924991269806 0.7548989778257306 0.019798765897215 0.2503475972744835 0.0056688542912654
2.39 170.64103278691522 16.383960758165 84.95394166749797 6.6115132100727 33.793350246466424 2.0895247962807 16.84469303527686 0.88772987436491 8.4144315279468 0.37078248201458 3.3307103310201662 0.11152753727321 1.6169393566983628 0.04500750492973 0.7562163489868777 0.018959673187255 0.250799219652563 0.005694785446069
2.4 168.28236677710177 4.655983480304 84.35222134232706 2.3183569795098 33.784948060274694 0.95240622961084 16.90080184807301 0.50688226999123 8.458517974725035 0.26468945860553 3.351911016423567 0.096119278696446 1.6275449954489476 0.041119494457715 0.76050278066099 0.0178690645564 0.2518267796932049 0.0055401152274347
2.41 172.06671870841038 3.6051622948913 85.83264002802281 2.305906514633 34.20326344028073 1.1915990307548 17.045413134289554 0.69783413050676 8.503053030018046 0.3833380026567 3.363529267377867 0.14641544760703 1.6326033431132565 0.06371864682442 0.7624393851795694 0.02644913684514 0.2523285877932069 0.0073905384499345
2.42 174.8306106672967 5.6385212796662 86.94814324413167 2.9011552859921 34.52770223789689 1.2071660536661 17.153119343185615 0.64324078762115 8.52754267369114 0.34962988720085 3.3669304212884907 0.13623561988058 1.6351512185320802 0.056935560079194 0.7640040417714861 0.022366954011869 0.2529271610643324 0.0061475457940838
2.43 177.51453442195188 6.9669878521863 87.9931395451846 3.9276468184975 34.772358079264826 1.8119925399093 17.226645044293377 0.94543473077026 8.555824746792489 0.45496499742911 3.3778905128828076 0.16254415339428 1.6423036538568239 0.068178953035373 0.7682433367957744 0.026065114331084 0.25431390029098877 0.0069280650370642
2.44 173.3532846315357 20.468248565077 86.20143577518934 9.1651859019279 34.32434603485091 2.8515449469282 17.110870747606597 1.1554142443594 8.535557702649653 0.51428477988007 3.3771520122878407 0.1855713803947 1.644772771084131 0.07817259742212 0.7707534801231168 0.030561379992411 0.255263411315891 0.0081915759895245
2.45 171.55929951462525 3.4481351595253 85.39957134181904 2.5238106646431 34.13167764792526 1.5475692859722 17.049845085799877 0.96298565897807 8.508010183793644 0.5328176219561 3.3706820339788703 0.19907035495232 1.6445346614553629 0.086307856274313 0.771356316911008 0.035375397008742 0.2555689584114418 0.0096330591384656
2.46 181.0394514463723 3.1398160548911 89.18645953039018 2.090656902776 35.034402381548 1.268313384677 17.25947361708225 0.82446366514526 8.540962039512431 0.47263691015757 3.3783678299510673 0.18622722985791 1.648418605893662 0.084151068023444 0.7728720151827242 0.034774474924546 0.2559985980265614 0.0094644164165944
2.47 178.9266595075776 29.099695524232 88.7880492271767 12.27883425867 34.96114863071608 3.9998380991801 17.218559952485165 1.6389602842054 8.51933548406831 0.6993890014851 3.3740172586710866 0.24440015654968 1.6486464110420371 0.1053907316509 0.7740637628615004 0.041263160580381 0.256557194602047 0.010685609220061
2.48 168.87885123310116 22.784042558331 83.92712044117015 12.350512304196 33.48252789200799 4.3799959546673 16.76882268764763 1.713575057621 8.40246641347602 0.67924721118721 3.35128496915943 0.23434353680116 1.6431567504050408 0.10410265052432 0.773897384448398 0.04172153269376 0.25701365403680904 0.01080370315166
2.49 165.55273943632108 17.735990014773 82.14782223677472 6.9472834378958 32.94054889083388 2.3223912830888 16.643901431180712 1.050559461915 8.404337913756923 0.49395525791946 3.3657165613249895 0.19253242286094 1.65166858788758 0.091440150536128 0.7781101095164171 0.039160113752219 0.25830839025383023 0.010777845691475
2.5 163.8019505883624 15.19446082273 81.80044980831738 7.4220483975518 32.89406414269279 2.7286541392969 16.625557223129874 1.2942381006298 8.40255016392089 0.65020163077336 3.3730490250257366 0.26230398662343 1.6567762066312266 0.12411854492639 0.7805454711211033 0.052317075030221 0.25890438304698465 0.014078749963007
2.51 163.24015890471804 9.8379855871539 81.59034342234858 3.8341397982522 32.8415196784832 1.4038348571282 16.57244323110393 0.8260673907939 8.347618510134394 0.53734601414473 3.3426696217086134 0.27433537657174 1.6431140351899565 0.13944436979346 0.7758302192054163 0.059650888582824 0.2580242777788019 0.015454896910555
2.52 165.450012545068 4.572089150635 83.03657154692085 2.0695589042455 33.44467486955808 0.85811826000149 16.801307092237096 0.57101936810074 8.399465283540168 0.41014256255464 3.332193435862816 0.23210254903923 1.6333718021679138 0.12591748994039 0.7717446915369123 0.056277357770618 0.25732304141347145 0.015043412299725
2.53 170.65700713574515 1.0916229009651 85.32577862177816 1.0239210218276 34.15970904384614 0.86943543518109 17.052480852160283 0.67848050231503 8.471094869676657 0.46299398268753 3.3399573008084698 0.23341151600184 1.6344556518823936 0.12044837174588 0.772762589505345 0.052290049362721 0.25807547701251404 0.013485285755541
2.54 173.3617706368299 8.4427036043444 86.36931492727287 4.3906249950366 34.45244129032625 1.7670064605654 17.147256944658906 0.91834294202468 8.495336715408193 0.50144556001616 3.3460449634427385 0.22920176746584 1.6387442271487007 0.12024140617655 0.7756931020731486 0.054805734292303 0.2592261516936224 0.015200296620422
2.55 174.29315160627533 5.9384479790246 86.46694108748527 3.6562701424933 34.46857056226801 1.7805087849078 17.192970735781536 0.95068364567957 8.530850475522865 0.49712074758028 3.356287639971211 0.23332076687805 1.6409664846745293 0.12970293720622 0.7759018982200462 0.061349748133842 0.25924028668312865 0.016943576239803
2.56 178.70992863345677 6.9654019232737 87.44096144209337 4.4087996684811 34.436538217282674 2.2799382311435 17.094711599873644 1.333305409877 8.48124233251316 0.69538072537309 3.3375359301709002 0.28502393185844 1.629987352974919 0.14787957846243 0.7715550968057255 0.066797339897222 0.2587183214328973 0.017656602245471
2.57 173.9147203570678 26.67703820084 86.12255392680282 8.9828824180669 34.080733957498836 2.575255012525 16.898005806961983 1.1626144158456 8.393823750838518 0.55529209947205 3.315891547515368 0.22765056593481 1.621363410994827 0.12241808415825 0.7684498543816054 0.059960531943858 0.25830500165931936 0.017566009837907
2.58 164.0065030364699 16.252296221705 83.13050024368613 7.1879638620926 33.57687539361227 2.3620519671172 16.845415999430042 0.96093137627768 8.426514344384577 0.42287014195817 3.3390036128488516 0.18392685601206 1.6309515838897937 0.10741672066745 0.7712281318846328 0.054987422824909 0.25877526156695346 0.016460190966637
2.59 165.44316081020835 1.3550152977453 83.39327735668559 1.2439359294665 33.61739232674055 1.0243711139541 16.9034616960004 0.73379881525923 8.482319027438463 0.43525828273145 3.3683059818348164 0.20137716626097 1.6441296149003477 0.11255357175941 0.7762842957236874 0.056513664309487 0.2600249030345293 0.016974546139503
2.6 171.7429884517499 0.68663756506894 85.96559149974972 0.6702557911116 34.28267221572827 0.62760353137566 17.075309331490196 0.54902368374125 8.511597706462902 0.41618206156713 3.368977964339832 0.23398152124846 1.6429449148514041 0.13653063894576 0.7751350077182005 0.069057654176192 0.2597067082261095 0.020389661123658
2.61 176.2600460402493 2.1267752140757 88.0134161903624 1.4132831722527 34.94087813308756 0.81632199835563 17.316124662419085 0.52164524639018 8.578331124556648 0.34631095765566 3.3725990039004037 0.20124600160337 1.6395335739506913 0.12203053339535 0.7721873095409637 0.063165978364548 0.25899905439730714 0.018844340795251
2.62 176.99863205536326 8.1851947031784 88.07793005861721 4.6742881177222 35.01516937281838 1.7811773203607 17.406487293157024 0.82446752732193 8.622935450631276 0.44353126262032 3.3753190033372187 0.23048621708821 1.6355412896533412 0.13577200791736 0.7690861580787639 0.068910098683793 0.2582402350500227 0.020593893359263
2.63 178.8962582128482 2.1453982293081 88.54764359090753 1.5473900850705 35.1280131976628 0.97627985589034 17.471225396770986 0.63235835571007 8.656147765175163 0.3679688010906 3.383518888356486 0.17956845016575 1.6372912323820932 0.10397963230271 0.769656474407682 0.053047070623001 0.2586181314946223 0.016176943933484
2.64 179.84583226523588 11.538179476191 89.19834070647164 4.9199942627112 35.37768339918038 1.6834741785408 17.576009563497653 0.80889770998755 8.71799224793157 0.40262053472302 3.4147578435732235 0.18201819282776 1.6522739096886045 0.10591512629271 0.7762283007865959 0.055335377930533 0.26050446588595305 0.017540600397325
2.65 179.3196529014246 5.9666920492631 89.08340584798907 3.2455320047914 35.43748362880268 1.3882546873022 17.64104301582171 0.73787556605597 8.767461406686223 0.40493956198804 3.436370520992329 0.19723605882672 1.6610081227759275 0.11326789892822 0.7794432654739116 0.0584121781889 0.26128721757816203 0.018436116512416
2.66 180.28085910864374 9.2347615324839 89.49974909530061 4.1153030378597 35.64554011098017 1.4891704237502 17.75718853864837 0.76297335665179 8.82223257462763 0.42543242774141 3.452228289931484 0.2048742472581 1.6661050533805333 0.11663348704935 0.7809038423598247 0.060561285133982 0.2616416288032706 0.019296392636498
2.67 183.51330701014214 2.4370612243059 90.858847440361 1.7805934458383 36.07046886724593 1.1224679515107 17.92283728286227 0.72415006039492 8.885972104614778 0.43738463760326 3.4711066043434133 0.20996682337489 1.6730534767352436 0.11574365106698 0.7831869147700213 0.059389737956549 0.26225870282024644 0.018998245697529
2.68 184.48406888114175 14.042555231301 91.27625726552694 6.0799035785707 36.223784800374325 2.1235400506434 18.013553640821765 0.99601940277278 8.933539348695795 0.51750746619942 3.487566084154711 0.23147484436271 1.6806253669085693 0.12267296247486 0.7860534521031788 0.062406620343338 0.2629877995296402 0.020268521688597
2.69 185.87734092255997 2.6745346798155 91.98565201036338 1.6972166306553 36.54365526708937 1.0628178793374 18.172388557099133 0.75666605466659 8.986198138332952 0.51216342463119 3.4968131540844 0.24833038844233 1.6841881587508842 0.13114310799505 0.7865458931715208 0.066597293062146 0.2627853728516729 0.021761742627748
2.7 195.18591400991724 4.2752578122626 95.56880568288095 2.6910305872722 37.511044597783574 1.581436766101 18.443929909897403 1.0652097937135 9.036464137404993 0.6251975814272 3.504888197093697 0.25921792620426 1.687880554491295 0.13104254117411 0.7872547549107185 0.064694865478337 0.2626138921420469 0.021003569148419
2.71 203.81354675471212 16.717221211831 98.26590388974749 7.8494384859477 38.00233364761104 3.1771583924635 18.54128378582314 1.5007125113345 9.061961853765244 0.68270881600624 3.51865750296398 0.26481927334749 1.69475002903557 0.13446457895361 0.7898315034642928 0.065354436472823 0.2631392774540764 0.020792031331977
2.72 183.61898510138457 66.627877166195 91.41759344511375 23.598265181878 36.36498115805401 6.4360599378009 18.14896951323326 2.3092852727425 9.024592464488373 0.85446000189781 3.5293628217735384 0.29490395851477 1.7008867161381696 0.1436362263398 0.7934607445660431 0.065892586754261 0.2646034580882537 0.019852313667288
2.73 171.27394439520873 6.1612638896713 87.54796403355532 3.672261241303 35.41744035773173 2.1864071510566 17.880494003481108 1.3979620342448 8.977031517673668 0.77259356513536 3.524254840917525 0.32162007512385 1.6990276569937761 0.15983920841965 0.7943184899671509 0.074242158700081 0.26552943290599984 0.022928321024191
2.74 177.52116072658512 26.440275768583 90.04606625866657 9.8498398422496 36.18687998162075 2.7711350799873 18.092409381450263 1.3421837221464 9.013071210421437 0.7364455735403 3.527215117515467 0.30463279505001 1.7004773301164675 0.14721037513339 0.7948491477640299 0.070625885413425 0.2653284602777377 0.02337337307594
2.75 180.0913268617217 3.6334003892315 91.80051849858546 2.3564221030257 37.03651233350763 1.5548591147957 18.436644493659696 1.1073965712836 9.11592118075358 0.7008499112009 3.553049392137093 0.30901129211777 1.7126402869502513 0.15219459280013 0.7991497721433869 0.072726785728749 0.2659644543256819 0.023155178970731
2.76 193.98817562907323 8.7069310179772 97.30844367854867 5.155803521041 38.56028089221357 2.4849354979435 18.949728433838935 1.4540488573973 9.251403795955946 0.84414605929777 3.5702382997489033 0.36672135046045 1.717443275592098 0.1781716558539 0.8005159808837826 0.082903197443268 0.2663308045243932 0.025649125536586
2.77 196.27157209051725 33.539410688646 97.32145387179798 16.743308878002 38.19747798651898 6.5452759177986 18.731551972612863 3.0639300213194 9.145917550554376 1.351323813583 3.5272044014195547 0.4625776639098 1.697435812996858 0.21147024060817 0.7918741942013805 0.095449978158409 0.26426166922759553 0.028557241993333
2.78 186.62400317464707 43.72527806842 92.82319173313917 18.961787166974 36.74264352675795 6.1499745131005 18.132176307275962 2.7447881787342 8.941677751751637 1.2001521993341 3.4887885311634026 0.38299954878846 1.6868361789639839 0.16573637513192 0.7885460293060415 0.073551053427526 0.263527247184259 0.023176746365806
2.79 172.59371801588034 48.329471451577 87.61010029641581 20.67385870205 35.4918635842379 6.9196292975918 17.732698568799268 2.9322223116385 8.837415909471838 1.2200009863623 3.491370021364381 0.38461004861853 1.697884149494146 0.16783297212967 0.7954504784573385 0.074201656532069 0.265495077355348 0.022937771311532
2.8 160.84980514055445 34.090016988326 83.23626074124992 15.189846867874 34.26131901058502 5.49519856393 17.37215041851887 2.4459118587564 8.765441427373144 1.0673765881559 3.4954135913685698 0.36320872207379 1.7047607184524394 0.16833637395471 0.7995763954818593 0.076854199800389 0.26686059535260437 0.023938370085452
2.81 163.57159515741102 10.264534192565 84.42642860538457 6.2935538637618 34.55476028622953 3.1264435019337 17.4410644213812 1.8206376597937 8.784486754558248 0.96663209217134 3.514405524692528 0.35500586474361 1.715824855598859 0.16643004133337 0.8044332929061447 0.076822724887544 0.26812680820557466 0.024303626088013
2.82 172.94641233272822 11.816395136692 87.61064163215323 7.9339315783944 35.140176021538636 3.9657494330689 17.52818058093988 2.0527456029898 8.781010283452604 1.0079633603786 3.5190737611958243 0.39246276567281 1.7193300235813358 0.19245631289868 0.8057083563925509 0.089139418724976 0.2684266133425263 0.027368854397739
2.83 172.12487937814575 22.389380874149 86.45993674333987 11.59878839745 34.724347011064495 4.1167421834914 17.44564837935307 1.8048567664699 8.781293103294402 0.8666378571429 3.516896371017788 0.37450147130774 1.7150057665712954 0.1915025875348 0.803050464899935 0.089147892866713 0.26782492523973694 0.02737026342189
2.84 171.7197265563085 7.2016850468573 86.21701117883588 4.1961190777221 34.80041128520546 2.2604034006673 17.54516969969362 1.3860444288957 8.835419955601534 0.80993358011922 3.526509819680568 0.37626308602781 1.7186265414215423 0.18813703098291 0.8051687205206698 0.085172939812366 0.2684858822404994 0.026327878821961
2.85 178.80708443410094 4.5728445502115 89.70278272930328 2.4642266045798 35.92195593827078 1.3641792300608 17.947003890437205 0.95304714866878 8.960672749782209 0.66624473152205 3.542810722327 0.36936051744315 1.722377894690111 0.20020498572616 0.807353342096273 0.093324891199872 0.2692596073881634 0.028400268838191
2.86 186.3461399904463 4.0874493676133 93.32280660466083 2.7159650313096 37.20106245487862 1.6354332168083 18.434384995469944 1.1514643012897 9.093490938937432 0.79278450458985 3.545812306621979 0.40894119614274 1.7139465465545185 0.21590863214084 0.802139209501596 0.10115077194325 0.2677829173830957 0.031102987576082
2.87 198.37801426351672 4.1206427331666 98.39871003407436 3.0187012160865 38.614406876249404 2.0535008754407 18.866619799579365 1.3636139650951 9.195517515743878 0.80724122352458 3.5555642149407767 0.36861506401108 1.7143717336018172 0.1867360011092 0.8018860378939919 0.085122388857761 0.26780424076651255 0.025876557898758
2.88 191.32082497346147 47.724226888659 96.0643364689985 20.310807637913 38.235109043139325 6.2969337349003 18.861917053577642 2.4702561926618 9.25860303083112 1.0241796664629 3.5921014307145476 0.38676004765531 1.7336919052442108 0.18811189159784 0.8111905846913687 0.085598693977541 0.27064523450497435 0.02642013201722
2.89 179.41351142736048 17.982201182815 91.1357720307657 10.286201953325 36.84996571080858 4.8457878346129 18.457192338848095 2.4861030349973 9.16853865607127 1.2190380784121 3.577151276712196 0.48746071423721 1.7299232619463385 0.23700728382186 0.8111491840650559 0.10548117374654 0.27105428253815467 0.031351374776422
2.9 190.82020165295907 8.6853802731746 95.44476929201099 5.3512080944753 37.73582377239765 2.8633163654193 18.62225719272025 1.7295638386707 9.172453585616488 0.96660791575978 3.562569310918411 0.41245787442181 1.7196498093739578 0.21029083066214 0.8065971186749583 0.098759571687022 0.2699518597669147 0.030843599315999
2.91 192.6254324665462 37.122158205232 96.44330457181951 17.396634660492 38.252548846952685 6.0357116093276 18.850845689675907 2.6138968603237 9.246315144455952 1.1820278791041 3.577490377351338 0.44876087340749 1.7231963540501578 0.21638991929092 0.8074709522037075 0.098365759682801 0.2701254671393379 0.030203049946244
2.92 183.09091594953844 33.877755172285 92.70536646571793 16.225641103244 37.15763646276476 6.5192956632792 18.534963366497912 2.9873074312715 9.190851970749101 1.2811815750386 3.5775124011091646 0.44392491866705 1.7239974157231384 0.21260786978964 0.8075685891633482 0.099386825659118 0.2700504733295274 0.031411642497703
2.93 182.20309639884186 24.217837782451 91.96021701765997 13.558893993449 36.68030115419855 5.4568424558971 18.346818312683865 2.6145125287052 9.174036114112175 1.2052328037287 3.5980710924268053 0.42832012844342 1.7335567912737473 0.20176804673523 0.810457412813327 0.093138475098642 0.270657144104767 0.029036889682108
2.94 182.28263994900976 30.087020125367 91.66879761106925 14.908389840118 36.72738508311581 5.496659293559 18.378014003286978 2.6320754567921 9.192614277847404 1.2782074476444 3.6166286720102576 0.47023990127181 1.7443254580954244 0.21504361287008 0.8152147873037585 0.096867124049962 0.27200074936632374 0.030318693452606
2.95 180.94095016301193 24.217824455872 91.08874330923301 13.141873969926 36.711936384160225 5.3621912026048 18.42562163819836 2.5944495466751 9.217074929765428 1.2688336090562 3.6322018564518954 0.47557514188644 1.7551770295593259 0.21557177233473 0.8201450763602857 0.096835801195079 0.2732614454122645 0.03006912744647
2.96 185.7031018902198 18.309596413721 92.96052514951622 10.156799940071 37.16538024722316 4.7367694774071 18.558661117948194 2.6132816292471 9.226817430371257 1.4094940373508 3.6182095947426656 0.56875383268054 1.7522030597455232 0.25654042716063 0.8205607747447065 0.11057302244732 0.2738114417748078 0.033027271819332
2.97 191.9871188946971 24.428339124544 95.73624116350415 12.847545664109 37.730175990812256 5.6791780701208 18.625648799239 2.9680916230927 9.192185761393775 1.4645548033115 3.59737449343397 0.52590891099907 1.7482612990703104 0.23294417876835 0.8213200999253072 0.10248886941996 0.2745059599543464 0.031648102306237
2.98 191.37115559882974 38.758951645407 96.04177139138135 18.505417134547 37.871143584808344 6.7066880954915 18.637387193660174 3.1534467677168 9.189644334394169 1.4992073086911 3.605664147500252 0.55136044440677 1.7552586409441604 0.25190308711114 0.8245976459455483 0.11285215909409 0.27522738918031386 0.035142071757847
2.99 177.35509195570702 52.954559420683 89.40642147888943 27.820776520071 36.02580319298668 10.054399061092 18.03688986263776 4.3345589554968 9.00367190865519 1.8673301233453 3.5657821673485155 0.62493252484228 1.7427415822901466 0.27514948392238 0.8197461155590341 0.12115243611535 0.2737623266735228 0.037027973436597
3.0 174.80230302398087 17.335774076343 86.94468486148914 10.925503797928 35.112803958608275 5.1572633801193 17.743779272049483 2.6759569194345 8.926492944490361 1.3341925831894 3.5633761410128146 0.49586005124951 1.7473795361819835 0.22950237281064 0.8221982843757221 0.10379710521465 0.27424447087079845 0.032784716359292
3.01 187.37620705236418 26.140594682876 91.51479168306437 14.577030249453 35.86427418786828 6.7682683363762 17.843597601524923 3.5197578741182 8.933991983103992 1.6853131624584 3.581811516526392 0.59388242986118 1.761776586685718 0.26713152571139 0.8293949101295964 0.11719095230141 0.2760279298997339 0.035663587521966
3.02 173.7314983207082 63.253799099423 86.60694389627825 26.320280855956 34.702400583051684 7.9081847808288 17.466053955668603 3.2809529494086 8.820103354484036 1.482650480626 3.564077867092738 0.57089182199595 1.7591677102535215 0.27566345508703 0.8300914560072286 0.12337530178692 0.2766307513282786 0.036734318802069
3.03 160.7332751065553 20.720658267261 82.29819989157188 11.184101242709 33.82630508559968 5.4026187446417 17.23602828914201 2.9206161985449 8.76966365783363 1.4792496702186 3.5515682584621335 0.59819862168925 1.7514167998395345 0.29546091193457 0.8266215977102845 0.1343594878173 0.2761655409195099 0.040025663635778
3.04 170.4221743303218 11.101018643741 85.83461848236936 7.3811386822952 34.46365738079185 3.6902384422401 17.364807432279886 2.080441374688 8.79061538989143 1.1983614224108 3.5472109963296 0.55800631378265 1.7466703241428472 0.28480931076621 0.824457108951451 0.12895604764186 0.2755707850755857 0.039073393752941
3.05 182.33685695268267 6.9178788849965 90.7827114574708 4.7318989675286 35.9425835763377 2.7381838089586 17.902137903774797 1.7746736658305 8.936303067182855 1.1450184536202 3.5529417699456283 0.58326035449325 1.7427212814664608 0.30573093203998 0.8235949569025519 0.13854001752575 0.2755164639409136 0.040823417877895
3.06 187.43579183799477 23.354808344662 93.12522300273397 11.864982282864 36.690068982745 4.6929527796619 18.165172001459084 2.3936467919851 8.990592128584211 1.2965308486933 3.5318757629147357 0.5998133014436 1.7239212201077072 0.31395686063841 0.8152886588636314 0.1446777213347 0.2738001776739654 0.042712690783299
3.07 187.80640182134778 20.008854744265 93.69884005420481 9.818964476116 37.16303382628516 3.6918261791934 18.42345412649023 1.919724815019 9.091940631609944 1.0878146690744 3.5469895918779235 0.51632761572337 1.7252830011515883 0.26853432333017 0.8151440240820726 0.12448106738721 0.27399976521889313 0.037642792078218
3.08 190.69207049822944 24.709840602679 94.94843547200506 13.251376846021 37.744502978992784 5.3310960425425 18.719420439099746 2.6522300957127 9.219110738766386 1.3518294589206 3.5790128471881837 0.57826506393676 1.7380983383226483 0.29326440822047 0.8209616003871608 0.13436173576187 0.2756977239278194 0.040301115783595
3.09 190.25332690297904 30.58623669237 94.67149594585172 14.701284449301 37.682462426404676 5.7425354849058 18.694587247673798 2.9171164452948 9.193869931132195 1.5125381089817 3.559497165597013 0.62769363823223 1.7288781715689083 0.3113665230704 0.8182948410728643 0.14151130054636 0.27538824509022963 0.041887521513326
3.1 194.03577120059145 24.712546809589 96.32661309394813 13.033764207925 37.961855666147365 5.9318879172668 18.669733579396915 3.177493313151 9.1355929684812 1.5856208846307 3.540442157385705 0.59952942390139 1.7230222579436263 0.29364391074736 0.8173938033991119 0.1353740786981 0.27588061887136606 0.040363462571133
3.11 197.28511867617127 44.164785244774 98.67262307363328 19.338002268082 38.347504926078265 7.3228494087085 18.612145057716226 3.5543711108305 9.08586248937579 1.6441145307222 3.542222900781926 0.60267142627585 1.725500063494705 0.29990647126245 0.8185276851846851 0.14160994486419 0.27644075638479265 0.043390162207585
3.12 176.00691172610502 77.189515675689 89.0692367487092 38.708709128863 35.627967541681734 12.669149841663 17.787182342472132 4.8674130847981 8.88768400996252 1.9078578222046 3.515327099648136 0.64985576427363 1.7151973606200817 0.31619513595715 0.8139402743839266 0.14829951705473 0.2753354381932222 0.044932208031636
3.13 155.88413759192824 38.79771507785 79.09177182912937 18.933733919367 32.775671320738624 7.109356271192 16.94055277632028 3.3622580811643 8.6816719978721 1.5734637240521 3.4848790146102555 0.59243229446359 1.7045943084134845 0.29523232324042 0.8086431714059371 0.14306715014657 0.27396198165546665 0.044773323780782
