# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       7     0.03827     0.15308     0.03827    9.712803703   10.072342381    0.359538678
     1       7     0.03533     0.14131     0.03533    9.581847905    9.928926481    0.347078575
     1       7     0.03238     0.12953     0.03238    9.453703021    9.789514769    0.335811748
     1       7     0.02944     0.11775     0.02944    9.329682373    9.656059392    0.326377019
     1       7     0.02649     0.10598     0.02649    9.210113487    9.529148145    0.319034657
     1       7     0.02355     0.09420     0.02355    9.096572998    9.410328070    0.313755072
     1       7     0.02061     0.08243     0.02061    8.990665284    9.300975456    0.310310171
     1       7     0.01766     0.07065     0.01766    8.893284828    9.201623599    0.308338771
     1       7     0.01472     0.05888     0.01472    8.806809779    9.114220203    0.307410424
     1       7     0.01178     0.04710     0.01178    8.732371771    9.039461392    0.307089620
     1       7     0.00883     0.03533     0.00883    8.671793958    8.978819692    0.307025735
     1       7     0.00589     0.02355     0.00589    8.627131179    8.934155178    0.307024000
     1       7     0.00294     0.01178     0.00294    8.599805607    8.906804828    0.306999221
     1       7     0.00000     0.00000     0.00000    8.590452717    8.897483935    0.307031218
     1       8     0.30616     0.30616     0.30616   13.567698341   13.784920529    0.217222188
     1       8     0.29904     0.29904     0.29904   13.569490010   13.786724675    0.217234666
     1       8     0.29192     0.29192     0.29192   13.574837595   13.792112861    0.217275266
     1       8     0.28480     0.28480     0.28480   13.583653325   13.801072289    0.217418963
     1       8     0.27768     0.27768     0.27768   13.595782682   13.813729058    0.217946375
     1       8     0.27056     0.27056     0.27056   13.610989189   13.830152717    0.219163528
     1       8     0.26344     0.26344     0.26344   13.628929894   13.850132513    0.221202619
     1       8     0.25632     0.25632     0.25632   13.648939353   13.872988559    0.224049206
     1       8     0.24920     0.24920     0.24920   13.670682409   13.898342305    0.227659897
     1       8     0.24208     0.24208     0.24208   13.692941164   13.924985280    0.232044117
     1       8     0.23496     0.23496     0.23496   13.714304295   13.951609464    0.237305169
     1       8     0.22784     0.22784     0.22784   13.732587154   13.976258561    0.243671407
     1       8     0.22072     0.22072     0.22072   13.744536221   13.996010566    0.251474346
     1       8     0.21360     0.21360     0.21360   13.745410764   14.006465431    0.261054666
     1       8     0.20648     0.20648     0.20648   13.729009564   14.001408134    0.272398570
     1       8     0.19936     0.19936     0.19936   13.686823108   13.971602635    0.284779527
     1       8     0.19224     0.19224     0.19224   13.613286622   13.909524190    0.296237568
     1       8     0.18512     0.18512     0.18512   13.507055543   13.811859419    0.304803876
     1       8     0.17800     0.17800     0.17800   13.372348968   13.682245780    0.309896812
     1       8     0.17088     0.17088     0.17088   13.215874446   13.528228847    0.312354401
     1       8     0.16376     0.16376     0.16376   13.044136282   13.357513427    0.313377145
     1       8     0.15664     0.15664     0.15664   12.861794472   13.175518529    0.313724057
     1       8     0.14952     0.14952     0.14952   12.672121057   12.985851867    0.313730810
     1       8     0.14240     0.14240     0.14240   12.477282477   12.790848992    0.313566516
     1       8     0.13528     0.13528     0.13528   12.278730190   12.592019301    0.313289111
     1       8     0.12816     0.12816     0.12816   12.077459218   12.390136281    0.312677062
     1       8     0.12104     0.12104     0.12104   11.874201230   12.185508685    0.311307456
     1       8     0.11392     0.11392     0.11392   11.669533978   11.978544153    0.309010175
     1       8     0.10680     0.10680     0.10680   11.463970747   11.769920584    0.305949837
     1       8     0.09968     0.09968     0.09968   11.258027946   11.560466702    0.302438756
     1       8     0.09256     0.09256     0.09256   11.052264440   11.351031423    0.298766983
     1       8     0.08544     0.08544     0.08544   10.847425945   11.142557667    0.295131723
     1       8     0.07832     0.07832     0.07832   10.644383566   10.936016576    0.291633010
     1       8     0.07120     0.07120     0.07120   10.444306590   10.732607717    0.288301127
     1       8     0.06408     0.06408     0.06408   10.250461762   10.535581059    0.285119296
     1       8     0.05696     0.05696     0.05696   10.061685915   10.343769895    0.282083980
     1       8     0.04984     0.04984     0.04984    9.882345302   10.161544844    0.279199542
     1       8     0.04272     0.04272     0.04272    9.716147156    9.992678255    0.276531100
     1       8     0.03560     0.03560     0.03560    9.569523882    9.843745843    0.274221961
     1       8     0.02848     0.02848     0.02848    9.445548206    9.718045108    0.272496902
     1       8     0.02136     0.02136     0.02136    9.348031263    9.619491824    0.271460561
     1       8     0.01424     0.01424     0.01424    9.280455288    9.551474407    0.271019119
     1       8     0.00712     0.00712     0.00712    9.242837007    9.513739745    0.270902738
     1       8     0.00000     0.00000     0.00000    9.230344101    9.501237854    0.270893753
     1       8     0.00000     0.01250     0.00000    9.242984446    9.513880302    0.270895856
     1       8     0.00000     0.02499     0.00000    9.279717971    9.550644855    0.270926884
     1       8     0.00000     0.03749     0.00000    9.338361631    9.609525546    0.271163915
     1       8     0.00000     0.04999     0.00000    9.417658615    9.689933659    0.272275043
     1       8     0.00000     0.06248     0.00000    9.512020106    9.787211084    0.275190979
     1       8     0.00000     0.07498     0.00000    9.618640607    9.899170594    0.280529987
     1       8     0.00000     0.08747     0.00000    9.734529037   10.022858240    0.288329203
     1       8     0.00000     0.09997     0.00000    9.854404518   10.152623953    0.298219435
     1       8     0.00000     0.11247     0.00000    9.971392330   10.281053042    0.309660712
     1       8     0.00000     0.12496     0.00000   10.084660403   10.406596795    0.321936392
     1       8     0.00000     0.13746     0.00000   10.185587514   10.519806034    0.334218521
     1       8     0.00000     0.14996     0.00000   10.266708316   10.612076650    0.345368334
     1       8     0.00000     0.16245     0.00000   10.320003845   10.673952088    0.353948243
     1       8     0.00000     0.17495     0.00000   10.338531692   10.697124262    0.358592570
     1       8     0.00000     0.18745     0.00000   10.318772388   10.677506021    0.358733633
     1       8     0.00000     0.19994     0.00000   10.308432053   10.689941285    0.381509232
     1       8     0.00000     0.21244     0.00000   10.471509725   10.859588715    0.388078989
     1       8     0.00000     0.22494     0.00000   10.637128094   11.030777611    0.393649517
     1       8     0.00000     0.23743     0.00000   10.805076429   11.202946703    0.397870274
     1       8     0.00000     0.24993     0.00000   10.975085476   11.375626106    0.400540630
     1       8     0.00000     0.26242     0.00000   11.146960689   11.548758119    0.401797430
     1       8     0.00000     0.27492     0.00000   11.320534055   11.722704121    0.402170066
     1       8     0.00000     0.28742     0.00000   11.495529865   11.897787360    0.402257495
     1       8     0.00000     0.29991     0.00000   11.672080233   12.074373676    0.402293442
     1       8     0.00000     0.31241     0.00000   11.849950896   12.252244322    0.402293426
     1       8     0.00000     0.32491     0.00000   12.029851221   12.432107787    0.402256566
     1       8     0.00000     0.33740     0.00000   12.210096877   12.612295974    0.402199097
     1       8     0.00000     0.34990     0.00000   12.391420833   12.793764817    0.402343985
     1       8     0.00000     0.36240     0.00000   12.573763860   12.977012775    0.403248915
     1       8     0.00000     0.37489     0.00000   12.757074059   13.162448780    0.405374721
     1       8     0.00000     0.38739     0.00000   12.940402299   13.349200369    0.408798070
     1       8     0.00000     0.39988     0.00000   13.125468949   13.538724942    0.413255993
     1       8     0.00000     0.41238     0.00000   13.311367787   13.729736362    0.418368575
     1       8     0.00000     0.42488     0.00000   13.498051335   13.921809605    0.423758270
     1       8     0.00000     0.43737     0.00000   13.685463965   14.114577872    0.429113907
     1       8     0.00000     0.44987     0.00000   13.873892191   14.308090844    0.434198653
     1       8     0.00000     0.46237     0.00000   14.062547068   14.501345755    0.438798687
     1       8     0.00000     0.47486     0.00000   14.251642761   14.694362780    0.442720019
     1       8     0.00000     0.48736     0.00000   14.440999588   14.886728088    0.445728500
     1       8     0.00000     0.49986     0.00000   14.630356831   15.077875938    0.447519107
     1       8     0.00000     0.51235     0.00000   14.818130617   15.265834507    0.447703890
     1       8     0.00000     0.52485     0.00000   15.006038161   15.451789988    0.445751827
     1       8     0.00000     0.53735     0.00000   15.192028031   15.633089211    0.441061180
     1       8     0.00000     0.54984     0.00000   15.374536069   15.807518710    0.432982641
     1       8     0.00000     0.56234     0.00000   15.549966484   15.970862525    0.420896040
     1       8     0.00000     0.57483     0.00000   15.715108785   16.119058314    0.403949529
     1       8     0.00000     0.58733     0.00000   15.859318511   16.241412723    0.382094212
     1       8     0.00000     0.59983     0.00000   15.964570391   16.323547600    0.358977209
     1       8     0.00000     0.61232     0.00000   16.004661660   16.352324178    0.347662518
     1       8     0.00900     0.61232     0.00900   15.992847134   16.340351777    0.347504644
     1       8     0.01801     0.61232     0.01801   15.958024513   16.305079376    0.347054863
     1       8     0.02701     0.61232     0.02701   15.902275694   16.248652152    0.346376458
     1       8     0.03602     0.61232     0.03602   15.827576436   16.173145742    0.345569307
     1       8     0.04502     0.61232     0.04502   15.736543925   16.081349318    0.344805394
     1       8     0.05403     0.61232     0.05403   15.632224988   15.976565726    0.344340739
     1       8     0.06303     0.61232     0.06303   15.517149145   15.861638055    0.344488909
     1       8     0.07204     0.61232     0.07204   15.393950346   15.739510471    0.345560125
     1       8     0.08104     0.61232     0.08104   15.263640837   15.611420108    0.347779271
     1       8     0.09005     0.61232     0.09005   15.128199245   15.479388163    0.351188918
     1       8     0.09905     0.61232     0.09905   14.988968772   15.344480273    0.355511501
     1       8     0.10806     0.61232     0.10806   14.846905455   15.206944537    0.360039082
     1       8     0.11706     0.61232     0.11706   14.702954406   15.066702004    0.363747598
     1       8     0.12607     0.61232     0.12607   14.534239123   14.898404101    0.364164978
     1       8     0.13507     0.61232     0.13507   14.337363554   14.698856610    0.361493056
     1       8     0.14408     0.61232     0.14408   14.144444339   14.505840998    0.361396659
     1       8     0.15308     0.61232     0.15308   13.955017564   14.316463370    0.361445806
     1       8     0.15014     0.60055     0.15014   13.894554926   14.258397503    0.363842577
     1       8     0.14719     0.58877     0.14719   13.775129987   14.140508080    0.365378093
     1       8     0.14425     0.57700     0.14425   13.649900384   14.016618610    0.366718226
     1       8     0.14131     0.56522     0.14131   13.523477772   13.891511890    0.368034118
     1       8     0.13836     0.55345     0.13836   13.396770463   13.766024677    0.369254214
     1       8     0.13542     0.54167     0.13542   13.270201558   13.640448636    0.370247078
     1       8     0.13247     0.52990     0.13247   13.143940458   13.514873096    0.370932639
     1       8     0.12953     0.51812     0.12953   13.038631400   13.486232236    0.447600837
     1       8     0.12659     0.50634     0.12659   12.949771883   13.397456591    0.447684708
     1       8     0.12364     0.49457     0.12364   12.860654401   13.308813583    0.448159182
     1       8     0.12070     0.48279     0.12070   12.771391866   13.219357816    0.447965950
     1       8     0.11775     0.47102     0.11775   12.681938167   13.129481981    0.447543814
     1       8     0.11481     0.45924     0.11481   12.592953403   13.040528092    0.447574689
     1       8     0.11187     0.44747     0.11187   12.504393222   12.952597847    0.448204625
     1       8     0.10892     0.43569     0.10892   12.415468875   12.865005254    0.449536379
     1       8     0.10598     0.42392     0.10598   12.326487287   12.777840603    0.451353316
     1       8     0.10304     0.41214     0.10304   12.236932107   12.690189600    0.453257493
     1       8     0.10009     0.40037     0.10009   12.146596992   12.601118547    0.454521555
     1       8     0.09715     0.38859     0.09715   12.055301635   12.510698370    0.455396735
     1       8     0.09420     0.37681     0.09420   11.962633797   12.418620922    0.455987125
     1       8     0.09126     0.36504     0.09126   11.868248809   12.324341562    0.456092753
     1       8     0.08832     0.35326     0.08832   11.771841114   12.227135927    0.455294813
     1       8     0.08537     0.34149     0.08537   11.672759477   12.125680776    0.452921298
     1       8     0.08243     0.32971     0.08243   11.571779310   12.020084093    0.448304783
     1       8     0.07948     0.31794     0.07948   11.467275939   11.908560068    0.441284129
     1       8     0.07654     0.30616     0.07654   11.359589114   11.792127624    0.432538511
     1       8     0.07360     0.29439     0.07360   11.248285301   11.671841765    0.423556464
     1       8     0.07065     0.28261     0.07065   11.133777552   11.549636021    0.415858469
     1       8     0.06771     0.27084     0.06771   11.015835826   11.425740442    0.409904616
     1       8     0.06477     0.25906     0.06477   10.894562157   11.299737350    0.405175193
     1       8     0.06182     0.24728     0.06182   10.770154311   11.171464443    0.401310132
     1       8     0.05888     0.23551     0.05888   10.642902132   11.042779379    0.399877247
     1       8     0.05593     0.22373     0.05593   10.621659717   10.985723167    0.364063451
     1       8     0.05299     0.21196     0.05299   10.674120566   11.034916239    0.360795673
     1       8     0.05005     0.20018     0.05005   10.722016419   11.081041803    0.359025384
     1       8     0.04710     0.18841     0.04710   10.751288211   11.110777529    0.359489318
     1       8     0.04416     0.17663     0.04416   10.750208705   11.110445688    0.360236983
     1       8     0.04121     0.16486     0.04121   10.712255825   11.069841332    0.357585507
     1       8     0.03827     0.15308     0.03827   10.636069058   10.985478952    0.349409893
     1       8     0.03533     0.14131     0.03533   10.528122482   10.864811953    0.336689471
     1       8     0.03238     0.12953     0.03238   10.397169262   10.719283966    0.322114704
     1       8     0.02944     0.11775     0.02944   10.252264611   10.560385362    0.308120751
     1       8     0.02649     0.10598     0.02649   10.100016380   10.396192707    0.296176327
     1       8     0.02355     0.09420     0.02355    9.947640831   10.234477664    0.286836833
     1       8     0.02061     0.08243     0.02061    9.799478306   10.079615922    0.280137616
     1       8     0.01766     0.07065     0.01766    9.660018758    9.935763894    0.275745135
     1       8     0.01472     0.05888     0.01472    9.535529803    9.808688133    0.273158330
     1       8     0.01178     0.04710     0.01178    9.429345803    9.701167452    0.271821649
     1       8     0.00883     0.03533     0.00883    9.342842877    9.614042371    0.271199494
     1       8     0.00589     0.02355     0.00589    9.280259018    9.551217133    0.270958116
     1       8     0.00294     0.01178     0.00294    9.242905255    9.513803249    0.270897993
     1       8     0.00000     0.00000     0.00000    9.230344101    9.501237854    0.270893753
     1       9     0.30616     0.30616     0.30616   16.615838965   17.233643239    0.617804274
     1       9     0.29904     0.29904     0.29904   16.540742550   17.144653063    0.603910514
     1       9     0.29192     0.29192     0.29192   16.373209820   16.958837131    0.585627311
     1       9     0.28480     0.28480     0.28480   16.173780243   16.747596891    0.573816648
     1       9     0.27768     0.27768     0.27768   15.964834138   16.530824245    0.565990108
     1       9     0.27056     0.27056     0.27056   15.754304723   16.314490224    0.560185501
     1       9     0.26344     0.26344     0.26344   15.545597017   16.101238023    0.555641006
     1       9     0.25632     0.25632     0.25632   15.340026183   15.892177926    0.552151742
     1       9     0.24920     0.24920     0.24920   15.139654863   15.689275470    0.549620607
     1       9     0.24208     0.24208     0.24208   14.943947551   15.491965812    0.548018261
     1       9     0.23496     0.23496     0.23496   14.755040093   15.302395838    0.547355745
     1       9     0.22784     0.22784     0.22784   14.573192052   15.120762927    0.547570875
     1       9     0.22072     0.22072     0.22072   14.398819358   14.947447841    0.548628483
     1       9     0.21360     0.21360     0.21360   14.232934455   14.783409330    0.550474874
     1       9     0.20648     0.20648     0.20648   14.075649347   14.628682085    0.553032738
     1       9     0.19936     0.19936     0.19936   13.927361961   14.483482525    0.556120564
     1       9     0.19224     0.19224     0.19224   13.789477961   14.348921158    0.559443197
     1       9     0.18512     0.18512     0.18512   13.662524468   14.225110739    0.562586271
     1       9     0.17800     0.17800     0.17800   13.547242437   14.112380379    0.565137942
     1       9     0.17088     0.17088     0.17088   13.444167209   14.011079745    0.566912536
     1       9     0.16376     0.16376     0.16376   13.354633399   13.922668417    0.568035018
     1       9     0.15664     0.15664     0.15664   13.278360553   13.846973016    0.568612463
     1       9     0.14952     0.14952     0.14952   13.216054670   13.784665555    0.568610886
     1       9     0.14240     0.14240     0.14240   13.167917736   13.735910798    0.567993062
     1       9     0.13528     0.13528     0.13528   13.134145744   13.700884912    0.566739168
     1       9     0.12816     0.12816     0.12816   13.114033343   13.678869623    0.564836280
     1       9     0.12104     0.12104     0.12104   13.107332156   13.669876790    0.562544634
     1       9     0.11392     0.11392     0.11392   13.113335083   13.673865954    0.560530871
     1       9     0.10680     0.10680     0.10680   13.131142566   13.690714171    0.559571605
     1       9     0.09968     0.09968     0.09968   13.159693174   13.719971925    0.560278752
     1       9     0.09256     0.09256     0.09256   13.197791803   13.760825764    0.563033961
     1       9     0.08544     0.08544     0.08544   13.244132797   13.812180470    0.568047673
     1       9     0.07832     0.07832     0.07832   13.297309113   13.872742893    0.575433779
     1       9     0.07120     0.07120     0.07120   13.355815276   13.941059452    0.585244176
     1       9     0.06408     0.06408     0.06408   13.421533669   14.018934360    0.597400691
     1       9     0.05696     0.05696     0.05696   13.485809342   14.097591083    0.611781741
     1       9     0.04984     0.04984     0.04984   13.550190271   14.178005917    0.627815646
     1       9     0.04272     0.04272     0.04272   13.612656583   14.257147909    0.644491326
     1       9     0.03560     0.03560     0.03560   13.674584270   14.334850623    0.660266354
     1       9     0.02848     0.02848     0.02848   13.726832831   14.400300794    0.673467963
     1       9     0.02136     0.02136     0.02136   13.754217645   13.924819015    0.170601371
     1       9     0.01424     0.01424     0.01424   13.713911263   13.883453690    0.169542427
     1       9     0.00712     0.00712     0.00712   13.689874741   13.858888697    0.169013955
     1       9     0.00000     0.00000     0.00000   13.681698397   13.850535780    0.168837383
     1       9     0.00000     0.01250     0.00000   13.690094222   13.859112704    0.169018482
     1       9     0.00000     0.02499     0.00000   13.715006157   13.884559752    0.169553595
     1       9     0.00000     0.03749     0.00000   13.689871322   14.362645923    0.672774601
     1       9     0.00000     0.04999     0.00000   13.589188066   14.246327956    0.657139890
     1       9     0.00000     0.06248     0.00000   13.464146450   14.100864528    0.636718078
     1       9     0.00000     0.07498     0.00000   13.329465268   13.941334666    0.611869398
     1       9     0.00000     0.08747     0.00000   13.186384878   13.770450318    0.584065439
     1       9     0.00000     0.09997     0.00000   13.039748695   13.594837820    0.555089124
     1       9     0.00000     0.11247     0.00000   12.895054951   13.421504992    0.526450041
     1       9     0.00000     0.12496     0.00000   12.758599084   13.257823443    0.499224358
     1       9     0.00000     0.13746     0.00000   12.637301929   13.111440225    0.474138296
     1       9     0.00000     0.14996     0.00000   12.539190680   12.990988000    0.451797320
     1       9     0.00000     0.16245     0.00000   12.472756569   12.905671771    0.432915202
     1       9     0.00000     0.17495     0.00000   12.445337462   12.863729605    0.418392142
     1       9     0.00000     0.18745     0.00000   12.460781824   12.869818149    0.409036326
     1       9     0.00000     0.19994     0.00000   12.518010702   12.922995331    0.404984628
     1       9     0.00000     0.21244     0.00000   12.611829594   13.017179653    0.405350059
     1       9     0.00000     0.22494     0.00000   12.735178628   13.143648224    0.408469596
     1       9     0.00000     0.23743     0.00000   12.881425830   13.293917884    0.412492054
     1       9     0.00000     0.24993     0.00000   13.044929892   13.460845000    0.415915108
     1       9     0.00000     0.26242     0.00000   13.221396116   13.639395737    0.417999621
     1       9     0.00000     0.27492     0.00000   13.407624231   13.826536831    0.418912600
     1       9     0.00000     0.28742     0.00000   13.601239119   14.020517286    0.419278167
     1       9     0.00000     0.29991     0.00000   13.800459424   14.219888385    0.419428961
     1       9     0.00000     0.31241     0.00000   14.003924322   14.423354420    0.419430099
     1       9     0.00000     0.32491     0.00000   14.213245103   14.632552685    0.419307582
     1       9     0.00000     0.33740     0.00000   14.422183034   14.841244884    0.419061850
     1       9     0.00000     0.34990     0.00000   14.632758516   15.051185898    0.418427382
     1       9     0.00000     0.36240     0.00000   14.844387329   15.261092420    0.416705091
     1       9     0.00000     0.37489     0.00000   15.056570097   15.469850222    0.413280125
     1       9     0.00000     0.38739     0.00000   15.267537279   15.675543382    0.408006103
     1       9     0.00000     0.39988     0.00000   15.479593163   15.880723433    0.401130270
     1       9     0.00000     0.41238     0.00000   15.691038359   16.084121548    0.393083188
     1       9     0.00000     0.42488     0.00000   15.901556879   16.285850709    0.384293830
     1       9     0.00000     0.43737     0.00000   16.110855742   16.485963509    0.375107766
     1       9     0.00000     0.44987     0.00000   16.319002558   16.684776381    0.365773823
     1       9     0.00000     0.46237     0.00000   16.525056262   16.881525975    0.356469713
     1       9     0.00000     0.47486     0.00000   16.721050531   17.376081856    0.655031325
     1       9     0.00000     0.48736     0.00000   16.874531583   17.524939465    0.650407882
     1       9     0.00000     0.49986     0.00000   17.031893969   17.677864560    0.645970591
     1       9     0.00000     0.51235     0.00000   17.191881520   17.833741667    0.641860147
     1       9     0.00000     0.52485     0.00000   17.356939778   17.995203764    0.638263986
     1       9     0.00000     0.53735     0.00000   17.525845073   18.161238407    0.635393334
     1       9     0.00000     0.54984     0.00000   17.660204094   18.208605856    0.548401762
     1       9     0.00000     0.56234     0.00000   17.475616701   18.041320471    0.565703770
     1       9     0.00000     0.57483     0.00000   17.306030326   17.890575937    0.584545610
     1       9     0.00000     0.58733     0.00000   17.158362203   17.765145653    0.606783450
     1       9     0.00000     0.59983     0.00000   17.050978552   17.680945197    0.629966645
     1       9     0.00000     0.61232     0.00000   17.010162150   17.651449588    0.641287438
     1       9     0.00900     0.61232     0.00900   16.974890153   17.609287293    0.634397139
     1       9     0.01801     0.61232     0.01801   16.877172916   17.495056294    0.617883378
     1       9     0.02701     0.61232     0.02701   16.736712079   17.335445451    0.598733372
     1       9     0.03602     0.61232     0.03602   16.564923424   17.146017641    0.581094216
     1       9     0.04502     0.61232     0.04502   16.375827429   16.940873473    0.565046044
     1       9     0.05403     0.61232     0.05403   16.176659827   16.725658108    0.548998281
     1       9     0.06303     0.61232     0.06303   15.971903208   16.502919180    0.531015972
     1       9     0.07204     0.61232     0.07204   15.765867890   16.275383582    0.509515692
     1       9     0.08104     0.61232     0.08104   15.557349518   16.041276767    0.483927249
     1       9     0.09005     0.61232     0.09005   15.349174590   15.803836892    0.454662301
     1       9     0.09905     0.61232     0.09905   15.142322348   15.566192200    0.423869852
     1       9     0.10806     0.61232     0.10806   14.937229083   15.332812661    0.395583578
     1       9     0.11706     0.61232     0.11706   14.734495210   15.109249284    0.374754075
     1       9     0.12607     0.61232     0.12607   14.557826757   14.923693268    0.365866512
     1       9     0.13507     0.61232     0.13507   14.411789621   14.778358288    0.366568668
     1       9     0.14408     0.61232     0.14408   14.266422200   14.633180425    0.366758225
     1       9     0.15308     0.61232     0.15308   14.121387645   14.488284047    0.366896402
     1       9     0.15014     0.60055     0.15014   14.290326430   14.654935120    0.364608690
     1       9     0.14719     0.58877     0.14719   14.518310467   14.881799673    0.363489206
     1       9     0.14425     0.57700     0.14425   14.750935691   15.113830850    0.362895159
     1       9     0.14131     0.56522     0.14131   14.984095017   15.346732803    0.362637786
     1       9     0.13836     0.55345     0.13836   15.215866778   15.578594614    0.362727835
     1       9     0.13542     0.54167     0.13542   15.445246447   15.808440881    0.363194434
     1       9     0.13247     0.52990     0.13247   15.670379599   16.034400650    0.364021051
     1       9     0.12953     0.51812     0.12953   15.889967115   16.255074642    0.365107527
     1       9     0.12659     0.50634     0.12659   16.102005138   16.468326110    0.366320971
     1       9     0.12364     0.49457     0.12364   16.303434560   16.670984423    0.367549863
     1       9     0.12070     0.48279     0.12070   16.492042566   16.860320445    0.368277879
     1       9     0.11775     0.47102     0.11775   16.663718433   17.032485385    0.368766952
     1       9     0.11481     0.45924     0.11481   16.812607618   17.181660686    0.369053068
     1       9     0.11187     0.44747     0.11187   16.933308138   17.301733878    0.368425740
     1       9     0.10892     0.43569     0.10892   17.016769190   17.384009839    0.367240649
     1       9     0.10598     0.42392     0.10598   16.945911656   17.515827524    0.569915869
     1       9     0.10304     0.41214     0.10304   16.727649534   17.296838456    0.569188922
     1       9     0.10009     0.40037     0.10009   16.513177323   17.082210049    0.569032726
     1       9     0.09715     0.38859     0.09715   16.305287249   16.874585573    0.569298324
     1       9     0.09420     0.37681     0.09420   16.104499606   16.674534862    0.570035256
     1       9     0.09126     0.36504     0.09126   15.904379052   16.299650943    0.395271892
     1       9     0.08832     0.35326     0.08832   15.651318791   16.048435221    0.397116430
     1       9     0.08537     0.34149     0.08537   15.398646170   15.797703956    0.399057786
     1       9     0.08243     0.32971     0.08243   15.148849013   15.549708257    0.400859244
     1       9     0.07948     0.31794     0.07948   14.900434126   15.302662805    0.402228679
     1       9     0.07654     0.30616     0.07654   14.655512179   15.058452247    0.402940067
     1       9     0.07360     0.29439     0.07360   14.412508851   14.815461297    0.402952446
     1       9     0.07065     0.28261     0.07065   14.173559087   14.576071360    0.402512273
     1       9     0.06771     0.27084     0.06771   13.940600426   14.342643343    0.402042917
     1       9     0.06477     0.25906     0.06477   13.714021462   14.115992091    0.401970629
     1       9     0.06182     0.24728     0.06182   13.495613521   13.898107826    0.402494305
     1       9     0.05888     0.23551     0.05888   13.287887702   13.692221205    0.404333503
     1       9     0.05593     0.22373     0.05593   13.094397511   13.500862689    0.406465178
     1       9     0.05299     0.21196     0.05299   12.920158551   13.328529497    0.408370945
     1       9     0.05005     0.20018     0.05005   12.771979197   13.181573592    0.409594395
     1       9     0.04710     0.18841     0.04710   12.658174939   13.069470888    0.411295949
     1       9     0.04416     0.17663     0.04416   12.587007403   13.003971274    0.416963871
     1       9     0.04121     0.16486     0.04121   12.563440749   12.993416354    0.429975605
     1       9     0.03827     0.15308     0.03827   12.586218900   13.037056412    0.450837512
     1       9     0.03533     0.14131     0.03533   12.648426110   13.125722213    0.477296103
     1       9     0.03238     0.12953     0.03238   12.740570682   13.246880016    0.506309334
     1       9     0.02944     0.11775     0.02944   12.853458648   13.388874900    0.535416252
     1       9     0.02649     0.10598     0.02649   12.979302816   13.542320271    0.563017455
     1       9     0.02355     0.09420     0.02355   13.112148820   13.700353135    0.588204315
     1       9     0.02061     0.08243     0.02061   13.245894739   13.856499718    0.610604979
     1       9     0.01766     0.07065     0.01766   13.375978810   14.006171322    0.630192511
     1       9     0.01472     0.05888     0.01472   13.498058022   14.145272366    0.647214344
     1       9     0.01178     0.04710     0.01178   13.612029090   14.274026968    0.661997878
     1       9     0.00883     0.03533     0.00883   13.703273099   14.378028523    0.674755424
     1       9     0.00589     0.02355     0.00589   13.714878345   13.884432634    0.169554288
     1       9     0.00294     0.01178     0.00294   13.690043500   13.859062122    0.169018622
     1       9     0.00000     0.00000     0.00000   13.681698397   13.850535780    0.168837383
     1      10     0.30616     0.30616     0.30616   16.615838965   17.233643239    0.617804274
     1      10     0.29904     0.29904     0.29904   16.540742550   17.144653063    0.603910514
     1      10     0.29192     0.29192     0.29192   16.373209820   16.958837131    0.585627311
     1      10     0.28480     0.28480     0.28480   16.173780243   16.747596891    0.573816648
     1      10     0.27768     0.27768     0.27768   15.964834138   16.530824245    0.565990108
     1      10     0.27056     0.27056     0.27056   15.754304723   16.314490224    0.560185500
     1      10     0.26344     0.26344     0.26344   15.545597017   16.101238024    0.555641006
     1      10     0.25632     0.25632     0.25632   15.340026183   15.892177926    0.552151742
     1      10     0.24920     0.24920     0.24920   15.139654863   15.689275470    0.549620608
     1      10     0.24208     0.24208     0.24208   14.943947551   15.491965812    0.548018261
     1      10     0.23496     0.23496     0.23496   14.755040093   15.302395837    0.547355744
     1      10     0.22784     0.22784     0.22784   14.573192052   15.120762927    0.547570875
     1      10     0.22072     0.22072     0.22072   14.398819358   14.947447841    0.548628483
     1      10     0.21360     0.21360     0.21360   14.232934455   14.783409330    0.550474875
     1      10     0.20648     0.20648     0.20648   14.075649347   14.628682085    0.553032738
     1      10     0.19936     0.19936     0.19936   13.927361961   14.483482525    0.556120564
     1      10     0.19224     0.19224     0.19224   13.789477961   14.348921158    0.559443197
     1      10     0.18512     0.18512     0.18512   13.662524468   14.225110739    0.562586271
     1      10     0.17800     0.17800     0.17800   13.547242437   14.112380379    0.565137942
     1      10     0.17088     0.17088     0.17088   13.444167209   14.011079745    0.566912536
     1      10     0.16376     0.16376     0.16376   13.354633399   13.922668417    0.568035018
     1      10     0.15664     0.15664     0.15664   13.278360553   13.846973016    0.568612463
     1      10     0.14952     0.14952     0.14952   13.216054670   13.784665555    0.568610886
     1      10     0.14240     0.14240     0.14240   13.167917736   13.735910798    0.567993062
     1      10     0.13528     0.13528     0.13528   13.134145744   13.700884912    0.566739168
     1      10     0.12816     0.12816     0.12816   13.114033343   13.678869623    0.564836280
     1      10     0.12104     0.12104     0.12104   13.107332156   13.669876790    0.562544634
     1      10     0.11392     0.11392     0.11392   13.113335083   13.673865954    0.560530871
