energy epsilon1 epsilon2
10.12 0.0016730938204567011 0.0
10.15 0.0020138751802093484 0.0
10.18 0.0023637091916650864 0.0
10.21 0.0027232452951890026 0.0
10.24 0.00309319801159616 0.0
10.27 0.0034743569998376966 0.0
10.3 0.003867599410006218 0.0
10.33 0.004273905293319803 0.0
10.36 0.004694377194185649 0.0
10.39 0.005130265664796044 0.0
10.42 0.005583003579940182 4.1594441105923e-28
10.45 0.006054254577803422 4.239017608977e-11
10.48 0.006545984557344507 3.8034023100336e-09
10.51 0.00706056844473862 3.7123059488608e-08
10.54 0.007600964655369734 1.8974043453327e-07
10.57 0.008170920168748675 8.7074822858819e-07
10.6 0.00877548290368584 2.9563053528345e-06
10.63 0.009418584156960303 1.2781230080587e-05
10.66 0.01010572149404011 2.9335163583938e-05
10.69 0.010839308951313919 6.83615411106e-05
10.72 0.011623149066754093 0.00012254073817024
10.75 0.012471999255400145 0.00019913819276878
10.78 0.013377871840355922 0.00035413368563559
10.81 0.014332419762393531 0.0005604988864866
10.84 0.015307544383388594 0.00089242504924054
10.87 0.016296266982678876 0.0012410855847592
10.9 0.017284867893657515 0.0017091217226128
10.93 0.018317979947501076 0.0020926783419564
10.96 0.019393094928920534 0.0026924578053053
10.99 0.020468946792312703 0.0032925811525098
11.02 0.021587258117511717 0.0039891366510828
11.05 0.022700205124933835 0.0048507195848646
11.08 0.023741721293922324 0.0058171035181469
11.11 0.024876054617210368 0.0065578249412866
11.14 0.026151626603006354 0.0077153465450053
11.17 0.02714576847632984 0.0095000205081351
11.2 0.02782051195763432 0.01088120643155
11.23 0.028652724384507576 0.0118633003132
11.26 0.029544199413635862 0.013477813060779
11.29 0.03022067295503522 0.015085142423972
11.32 0.030763943728600987 0.01661584863238
11.35 0.031472168964439114 0.017718206183333
11.38 0.03234907552178671 0.019418351733142
11.41 0.03290155539744227 0.021622491057069
11.44 0.0332191427609587 0.023290934935272
11.47 0.033764109141394966 0.024745407847036
11.5 0.034128931878499184 0.027165508095871
11.53 0.03431788949380359 0.028656681094846
11.56 0.034970725595300546 0.030139350185404
11.59 0.035213738438745194 0.033315347606718
11.62 0.03521177563299337 0.034685123625947
11.65 0.035481459436262984 0.037033716822792
11.68 0.035363955374667654 0.039500655897105
11.71 0.03539830069459858 0.04093583501434
11.74 0.035772965691042845 0.043107029630372
11.77 0.03636081493525404 0.045123478489124
11.8 0.03698803327189208 0.048262444779744
11.83 0.0371317408791265 0.051791172971642
11.86 0.037218052751366984 0.054703648827306
11.89 0.03718315250732397 0.058700754965672
11.92 0.037066669503753404 0.061978937184322
11.95 0.037202607933713924 0.066079031136184
11.98 0.03703090815417298 0.071185411294285
12.01 0.036952523606764716 0.075886493565815
12.04 0.03633659530449839 0.083609049692999
12.07 0.03462428583615091 0.09099764755533
12.1 0.03138641143126508 0.10089957444498
12.13 0.026425981228401986 0.10957376739467
12.16 0.019541079571139625 0.12017032556344
12.19 0.010606998183201112 0.12881118666568
12.22 -0.0008672840219386513 0.1390819445501
12.25 -0.013567265199175548 0.14384865834174
