# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      54     0.11730     0.04435     0.08199    8.271664881   11.917347424    3.645682544
     1      54     0.11296     0.04271     0.07895    8.272531286   12.037170134    3.764638848
     1      54     0.10861     0.04107     0.07591    8.273330762   12.169579024    3.896248262
     1      54     0.10427     0.03942     0.07288    8.273791439   12.310211012    4.036419573
     1      54     0.09992     0.03778     0.06984    8.273923655   12.454950492    4.181026837
     1      54     0.09558     0.03614     0.06681    8.273865861   12.594276160    4.320410298
     1      54     0.09123     0.03450     0.06377    8.273192628   12.712006255    4.438813627
     1      54     0.08689     0.03285     0.06073    8.272549944   12.795279556    4.522729612
     1      54     0.08254     0.03121     0.05770    8.271747434   12.837917632    4.566170198
     1      54     0.07820     0.02957     0.05466    8.270545289   12.853747402    4.583202113
     1      54     0.07386     0.02793     0.05162    8.269792900   12.858894547    4.589101647
     1      54     0.06951     0.02628     0.04859    8.268791018   12.856783990    4.587992972
     1      54     0.06517     0.02464     0.04555    8.268061942   12.848734887    4.580672945
     1      54     0.06082     0.02300     0.04251    8.267718530   12.833483789    4.565765259
     1      54     0.05648     0.02136     0.03948    8.267793448   12.806960466    4.539167018
     1      54     0.05213     0.01971     0.03644    8.268152448   12.770397746    4.502245298
     1      54     0.04779     0.01807     0.03340    8.269067318   12.730525690    4.461458372
     1      54     0.04344     0.01643     0.03037    8.270336999   12.686769550    4.416432551
     1      54     0.03910     0.01478     0.02733    8.271765661   12.634003870    4.362238209
     1      54     0.03476     0.01314     0.02429    8.272761811   12.562789991    4.290028180
     1      54     0.03041     0.01150     0.02126    8.272949866   12.467195732    4.194245866
     1      54     0.02607     0.00986     0.01822    8.271928120   12.361339914    4.089411793
     1      54     0.02172     0.00821     0.01518    8.269835757   12.276071682    4.006235925
     1      54     0.01738     0.00657     0.01215    8.266586283   12.226021466    3.959435182
     1      54     0.01303     0.00493     0.00911    8.263240934   12.203492151    3.940251217
     1      54     0.00869     0.00329     0.00607    8.260429262   12.191529237    3.931099976
     1      54     0.00434     0.00164     0.00304    8.258641196   12.185116562    3.926475366
     1      54     0.00000     0.00000     0.00000    8.258149948   12.184204975    3.926055027
     1      54     0.00434     0.00629     0.00607    8.257397371   12.183781769    3.926384398
     1      54     0.00869     0.01257     0.01215    8.256162696   12.187776383    3.931613687
     1      54     0.01303     0.01886     0.01822    8.253971177   12.203344725    3.949373548
     1      54     0.01738     0.02515     0.02429    8.251182364   12.233606939    3.982424575
     1      54     0.02172     0.03144     0.03037    8.249077390   12.247272576    3.998195186
     1      54     0.02607     0.03772     0.03644    8.248599630   12.223734586    3.975134956
     1      54     0.03041     0.04401     0.04251    8.250314794   12.191598716    3.941283922
     1      54     0.03476     0.05030     0.04859    8.254049639   12.166886560    3.912836921
     1      54     0.03910     0.05659     0.05466    8.259035371   12.145895881    3.886860509
     1      54     0.04344     0.06287     0.06073    8.264407602   12.118386778    3.853979177
     1      54     0.04779     0.06916     0.06681    8.269462252   12.065590833    3.796128581
     1      54     0.05213     0.07545     0.07288    8.273509354   12.020564781    3.747055427
     1      54     0.05648     0.08174     0.07895    8.276735490   12.003136749    3.726401259
     1      54     0.06082     0.08802     0.08502    8.279803351   12.001405400    3.721602049
     1      54     0.06517     0.09431     0.09110    8.282855846   12.004132290    3.721276444
     1      54     0.06951     0.10060     0.09717    8.286549972   12.007864600    3.721314628
     1      54     0.07386     0.10688     0.10324    8.290721964   12.012023860    3.721301895
     1      54     0.07820     0.11317     0.10932    8.296158205   12.017622302    3.721464097
     1      54     0.08254     0.11946     0.11539    8.302947160   12.025353226    3.722406066
     1      54     0.08689     0.12575     0.12146    8.311576952   12.039835128    3.728258176
     1      54     0.09123     0.13203     0.12754    8.321717806   12.067050529    3.745332723
     1      54     0.09558     0.13832     0.13361    8.333379883   12.108042342    3.774662459
     1      54     0.09992     0.14461     0.13968    8.346491801   12.149566090    3.803074289
     1      54     0.10427     0.15090     0.14576    8.361316931   12.174430806    3.813113876
     1      54     0.10861     0.15718     0.15183    8.377132728   12.193000133    3.815867405
     1      54     0.11296     0.16347     0.15790    8.394218455   12.214153631    3.819935176
     1      54     0.11730     0.16976     0.16398    8.412204137   12.250571611    3.838367474
     1      54     0.12164     0.17605     0.17005    8.430151463   12.313708955    3.883557492
     1      54     0.12599     0.18233     0.17612    8.446591879   12.369755951    3.923164072
     1      54     0.13033     0.18862     0.18220    8.456118173   12.389854990    3.933736817
     1      54     0.13468     0.19491     0.18827    8.450740561   12.377614019    3.926873457
     1      54     0.13902     0.20119     0.19434    8.434789657   12.359924361    3.925134704
     1      54     0.14337     0.20748     0.20042    8.416361669   12.343331473    3.926969804
     1      54     0.14771     0.21377     0.20649    8.399560129   12.321156779    3.921596651
     1      54     0.15206     0.22006     0.21256    8.398234373   12.268046142    3.869811769
     1      54     0.15640     0.22634     0.21863    8.410658368   12.259805956    3.849147588
     1      54     0.16074     0.23263     0.22471    8.424916181   12.302976955    3.878060774
     1      54     0.16509     0.23892     0.23078    8.437932737   12.401666253    3.963733515
     1      54     0.16943     0.24521     0.23685    8.448913726   12.536091503    4.087177777
     1      54     0.17378     0.25149     0.24293    8.457011414   12.630336006    4.173324592
     1      54     0.17812     0.25778     0.24900    8.462464388   12.650296462    4.187832074
     1      54     0.18247     0.26407     0.25507    8.464919520   12.653252864    4.188333344
     1      54     0.18681     0.27036     0.26115    8.463571883   12.647712848    4.184140965
     1      54     0.19116     0.27664     0.26722    8.456489153   12.590212111    4.133722958
     1      54     0.19550     0.28293     0.27329    8.440138154   12.447493125    4.007354972
     1      54     0.19984     0.28922     0.27937    8.410201248   12.286270358    3.876069110
     1      54     0.20419     0.29551     0.28544    8.368507523   12.178376602    3.809869079
     1      54     0.20853     0.30179     0.29151    8.319813399   12.117931462    3.798118063
     1      54     0.21288     0.30808     0.29759    8.269441440   12.077475558    3.808034118
     1      54     0.21722     0.31437     0.30366    8.222429587   12.568860900    4.346431313
     1      55     0.21722     0.08214     0.15183    8.378170271   12.360779029    3.982608758
     1      55     0.21288     0.08049     0.14879    8.378146380   12.358598555    3.980452174
     1      55     0.20853     0.07885     0.14576    8.377860803   12.351895095    3.974034291
     1      55     0.20419     0.07721     0.14272    8.377668094   12.339802353    3.962134259
     1      55     0.19984     0.07556     0.13968    8.377404608   12.321577212    3.944172604
     1      55     0.19550     0.07392     0.13665    8.376799105   12.298967006    3.922167900
     1      55     0.19116     0.07228     0.13361    8.376405207   12.277184383    3.900779175
     1      55     0.18681     0.07064     0.13057    8.375566977   12.259191960    3.883624982
     1      55     0.18247     0.06899     0.12754    8.374471376   12.246037733    3.871566357
     1      55     0.17812     0.06735     0.12450    8.373166637   12.238296642    3.865130004
     1      55     0.17378     0.06571     0.12146    8.371799452   12.236272254    3.864472802
     1      55     0.16943     0.06407     0.11843    8.370084222   12.238727350    3.868643128
     1      55     0.16509     0.06242     0.11539    8.368231547   12.244022996    3.875791449
     1      55     0.16074     0.06078     0.11235    8.366052930   12.249344755    3.883291824
     1      55     0.15640     0.05914     0.10932    8.363320596   12.251561131    3.888240535
     1      55     0.15206     0.05749     0.10628    8.360579016   12.250856949    3.890277932
     1      55     0.14771     0.05585     0.10324    8.357838937   12.248749892    3.890910955
     1      55     0.14337     0.05421     0.10021    8.354625700   12.245638367    3.891012667
     1      55     0.13902     0.05257     0.09717    8.351355963   12.241873562    3.890517600
     1      55     0.13468     0.05092     0.09413    8.347926594   12.237302580    3.889375986
     1      55     0.13033     0.04928     0.09110    8.344443498   12.231579427    3.887135929
     1      55     0.12599     0.04764     0.08806    8.341141425   12.222529701    3.881388276
     1      55     0.12164     0.04600     0.08502    8.337522977   12.206799595    3.869276618
     1      55     0.11730     0.04435     0.08199    8.334028352   12.181401756    3.847373404
     1      55     0.11296     0.04271     0.07895    8.330656917   12.145720778    3.815063862
     1      55     0.10861     0.04107     0.07591    8.327442192   12.097795469    3.770353277
     1      55     0.10427     0.03942     0.07288    8.324551210   12.039019789    3.714468579
     1      55     0.09992     0.03778     0.06984    8.321803433   11.970683108    3.648879676
     1      55     0.09558     0.03614     0.06681    8.319460853   11.899233025    3.579772171
     1      55     0.09123     0.03450     0.06377    8.317541755   11.834845653    3.517303898
     1      55     0.08689     0.03285     0.06073    8.316210352   11.785810209    3.469599858
     1      55     0.08254     0.03121     0.05770    8.315453638   11.757645785    3.442192147
     1      55     0.07820     0.02957     0.05466    8.314765415   11.744505701    3.429740286
     1      55     0.07386     0.02793     0.05162    8.314481150   11.740143777    3.425662627
     1      55     0.06951     0.02628     0.04859    8.314137419   11.740487456    3.426350037
     1      55     0.06517     0.02464     0.04555    8.313768429   11.743549476    3.429781048
     1      55     0.06082     0.02300     0.04251    8.313046485   11.751457358    3.438410872
     1      55     0.05648     0.02136     0.03948    8.312402962   11.775254652    3.462851690
     1      55     0.05213     0.01971     0.03644    8.311211453   11.822043917    3.510832464
     1      55     0.04779     0.01807     0.03340    8.309665863   11.891490243    3.581824380
     1      55     0.04344     0.01643     0.03037    8.307822519   11.983071886    3.675249367
     1      55     0.03910     0.01478     0.02733    8.305771684   12.100077533    3.794305849
     1      55     0.03476     0.01314     0.02429    8.303621181   12.249517643    3.945896462
     1      55     0.03041     0.01150     0.02126    8.301614362   12.432412517    4.130798155
     1      55     0.02607     0.00986     0.01822    8.300478854   12.629844578    4.329365725
     1      55     0.02172     0.00821     0.01518    8.300609432   12.801717415    4.501107983
     1      55     0.01738     0.00657     0.01215    8.301176220   12.918970741    4.617794522
     1      55     0.01303     0.00493     0.00911    8.302037625   12.979304664    4.677267039
     1      55     0.00869     0.00329     0.00607    8.303125697   13.000497778    4.697372081
     1      55     0.00434     0.00164     0.00304    8.304255938   13.005976613    4.701720675
     1      55     0.00000     0.00000     0.00000    8.304690603   13.007366360    4.702675757
     1      55     0.00434     0.00629     0.00607    8.303581373   13.003220749    4.699639376
     1      55     0.00869     0.01257     0.01215    8.303213297   12.987915484    4.684702187
     1      55     0.01303     0.01886     0.01822    8.303153361   12.927776314    4.624622953
     1      55     0.01738     0.02515     0.02429    8.303412909   12.758126345    4.454713436
     1      55     0.02172     0.03144     0.03037    8.304034703   12.457857528    4.153822826
     1      55     0.02607     0.03772     0.03644    8.304693068   12.124728601    3.820035534
     1      55     0.03041     0.04401     0.04251    8.305750672   11.959240207    3.653489535
     1      55     0.03476     0.05030     0.04859    8.307653223   11.936627355    3.628974132
     1      55     0.03910     0.05659     0.05466    8.310770517   11.932401915    3.621631397
     1      55     0.04344     0.06287     0.06073    8.315638546   11.943023839    3.627385293
     1      55     0.04779     0.06916     0.06681    8.323418329   11.964801337    3.641383008
     1      55     0.05213     0.07545     0.07288    8.334092645   11.975478982    3.641386337
     1      55     0.05648     0.08174     0.07895    8.347823213   11.977235679    3.629412466
     1      55     0.06082     0.08802     0.08502    8.363687796   11.983691428    3.620003632
     1      55     0.06517     0.09431     0.09110    8.381908870   11.998682104    3.616773234
     1      55     0.06951     0.10060     0.09717    8.401266495   12.017190814    3.615924320
     1      55     0.07386     0.10688     0.10324    8.422038295   12.037865362    3.615827067
     1      55     0.07820     0.11317     0.10932    8.444613043   12.060891000    3.616277957
     1      55     0.08254     0.11946     0.11539    8.467874228   12.086216703    3.618342475
     1      55     0.08689     0.12575     0.12146    8.492006800   12.122007684    3.630000884
     1      55     0.09123     0.13203     0.12754    8.516997104   12.179592874    3.662595770
     1      55     0.09558     0.13832     0.13361    8.542684860   12.258366521    3.715681661
     1      55     0.09992     0.14461     0.13968    8.568070450   12.331037016    3.762966566
     1      55     0.10427     0.15090     0.14576    8.592269500   12.371766998    3.779497498
     1      55     0.10861     0.15718     0.15183    8.602160447   12.489072701    3.886912255
     1      55     0.11296     0.16347     0.15790    8.585497827   12.523985310    3.938487483
     1      55     0.11730     0.16976     0.16398    8.565446760   12.506548140    3.941101380
     1      55     0.12164     0.17605     0.17005    8.545537920   12.479154961    3.933617041
     1      55     0.12599     0.18233     0.17612    8.527881825   12.454551382    3.926669557
     1      55     0.13033     0.18862     0.18220    8.517783116   12.449009428    3.931226312
     1      55     0.13468     0.19491     0.18827    8.522831705   12.463778739    3.940947034
     1      55     0.13902     0.20119     0.19434    8.539247052   12.481492298    3.942245246
     1      55     0.14337     0.20748     0.20042    8.559814077   12.501252958    3.941438880
     1      55     0.14771     0.21377     0.20649    8.580529238   12.522365541    3.941836303
     1      55     0.15206     0.22006     0.21256    8.601135600   12.546594954    3.945459354
     1      55     0.15640     0.22634     0.21863    8.620126051   12.576772544    3.956646492
     1      55     0.16074     0.23263     0.22471    8.637054446   12.620690361    3.983635915
     1      55     0.16509     0.23892     0.23078    8.651257699   12.676694952    4.025437253
     1      55     0.16943     0.24521     0.23685    8.664657673   12.729752203    4.065094531
     1      55     0.17378     0.25149     0.24293    8.677080304   12.756196580    4.079116276
     1      55     0.17812     0.25778     0.24900    8.687128486   12.744180350    4.057051865
     1      55     0.18247     0.26407     0.25507    8.667745272   12.731098807    4.063353536
     1      55     0.18681     0.27036     0.26115    8.631430359   12.708884008    4.077453650
     1      55     0.19116     0.27664     0.26722    8.593873009   12.660907765    4.067034756
     1      55     0.19550     0.28293     0.27329    8.562107377   12.611603773    4.049496396
     1      55     0.19984     0.28922     0.27937    8.540196935   12.591942561    4.051745626
     1      55     0.20419     0.29551     0.28544    8.528327372   12.581776179    4.053448807
     1      55     0.20853     0.30179     0.29151    8.522226183   12.574426876    4.052200693
     1      55     0.21288     0.30808     0.29759    8.519465285   12.570243444    4.050778159
     1      55     0.21722     0.31437     0.30366    8.518962208   12.568999810    4.050037602
     1      56     0.21722     0.08214     0.15183    8.677417122   12.653913609    3.976496487
     1      56     0.21288     0.08049     0.14879    8.677813564   12.654347060    3.976533496
     1      56     0.20853     0.07885     0.14576    8.678177317   12.654817813    3.976640496
     1      56     0.20419     0.07721     0.14272    8.679330062   12.656252117    3.976922055
     1      56     0.19984     0.07556     0.13968    8.680894773   12.658456174    3.977561400
     1      56     0.19550     0.07392     0.13665    8.682989280   12.661535052    3.978545772
     1      56     0.19116     0.07228     0.13361    8.685618673   12.665371136    3.979752463
     1      56     0.18681     0.07064     0.13057    8.688610885   12.669638029    3.981027144
     1      56     0.18247     0.06899     0.12754    8.692192444   12.674529527    3.982337083
     1      56     0.17812     0.06735     0.12450    8.696271045   12.679967924    3.983696879
     1      56     0.17378     0.06571     0.12146    8.700820563   12.685985719    3.985165156
     1      56     0.16943     0.06407     0.11843    8.706033215   12.692796790    3.986763575
     1      56     0.16509     0.06242     0.11539    8.711739026   12.700120147    3.988381121
     1      56     0.16074     0.06078     0.11235    8.717990413   12.707738570    3.989748157
     1      56     0.15640     0.05914     0.10932    8.724763204   12.715331736    3.990568532
     1      56     0.15206     0.05749     0.10628    8.732116883   12.722948179    3.990831296
     1      56     0.14771     0.05585     0.10324    8.740035431   12.730930992    3.990895561
     1      56     0.14337     0.05421     0.10021    8.748196641   12.739100597    3.990903956
     1      56     0.13902     0.05257     0.09717    8.757010178   12.747861084    3.990850906
     1      56     0.13468     0.05092     0.09413    8.766304283   12.756964040    3.990659757
     1      56     0.13033     0.04928     0.09110    8.776067803   12.765986167    3.989918364
     1      56     0.12599     0.04764     0.08806    8.786435927   12.774924443    3.988488515
     1      56     0.12164     0.04600     0.08502    8.796951401   12.783733113    3.986781712
     1      56     0.11730     0.04435     0.08199    8.807498622   12.792778650    3.985280028
     1      56     0.11296     0.04271     0.07895    8.818236963   12.802586815    3.984349852
     1      56     0.10861     0.04107     0.07591    8.828990395   12.813106527    3.984116132
     1      56     0.10427     0.03942     0.07288    8.839107380   12.823616673    3.984509293
     1      56     0.09992     0.03778     0.06984    8.848408550   12.833493630    3.985085080
     1      56     0.09558     0.03614     0.06681    8.855847788   12.837208299    3.981360511
     1      56     0.09123     0.03450     0.06377    8.841776625   12.677556005    3.835779380
     1      56     0.08689     0.03285     0.06073    8.821897772   12.632782829    3.810885057
     1      56     0.08254     0.03121     0.05770    8.801983225   12.603140737    3.801157512
     1      56     0.07820     0.02957     0.05466    8.781640631   12.580963407    3.799322776
     1      56     0.07386     0.02793     0.05162    8.762237605   12.561277365    3.799039760
     1      56     0.06951     0.02628     0.04859    8.743018718   12.542079423    3.799060705
     1      56     0.06517     0.02464     0.04555    8.724127545   12.523249994    3.799122449
     1      56     0.06082     0.02300     0.04251    8.706065568   12.503270895    3.797205326
     1      56     0.05648     0.02136     0.03948    8.689208149   12.475690662    3.786482513
     1      56     0.05213     0.01971     0.03644    8.673505381   12.434410536    3.760905155
     1      56     0.04779     0.01807     0.03340    8.658494019   12.377932853    3.719438834
     1      56     0.04344     0.01643     0.03037    8.644934101   12.309039028    3.664104927
     1      56     0.03910     0.01478     0.02733    8.632970497   12.230570451    3.597599953
     1      56     0.03476     0.01314     0.02429    8.622607941   12.145328936    3.522720995
     1      56     0.03041     0.01150     0.02126    8.614104020   12.056993811    3.442889791
     1      56     0.02607     0.00986     0.01822    8.607027058   11.969195751    3.362168694
     1      56     0.02172     0.00821     0.01518    8.601857147   11.889290896    3.287433749
     1      56     0.01738     0.00657     0.01215    8.597723296   11.824976727    3.227253431
     1      56     0.01303     0.00493     0.00911    8.594920687   11.783705079    3.188784392
     1      56     0.00869     0.00329     0.00607    8.593196471   11.764339323    3.171142853
     1      56     0.00434     0.00164     0.00304    8.592469081   11.756798488    3.164329408
     1      56     0.00000     0.00000     0.00000    8.592183057   11.754365234    3.162182177
     1      56     0.00434     0.00629     0.00607    8.593413244   11.763256285    3.169843041
     1      56     0.00869     0.01257     0.01215    8.598286887   11.791687491    3.193400605
     1      56     0.01303     0.01886     0.01822    8.606647202   11.855158312    3.248511110
     1      56     0.01738     0.02515     0.02429    8.618606105   11.987730693    3.369124587
     1      56     0.02172     0.03144     0.03037    8.633223802   12.193607258    3.560383455
     1      56     0.02607     0.03772     0.03644    8.650483108   12.404925577    3.754442469
     1      56     0.03041     0.04401     0.04251    8.669719891   12.511462864    3.841742973
     1      56     0.03476     0.05030     0.04859    8.690780429   12.543022712    3.852242283
     1      56     0.03910     0.05659     0.05466    8.713394195   12.570626250    3.857232054
     1      56     0.04344     0.06287     0.06073    8.736648160   12.598344950    3.861696790
     1      56     0.04779     0.06916     0.06681    8.760759571   12.624958636    3.864199066
     1      56     0.05213     0.07545     0.07288    8.785135501   12.648132435    3.862996933
     1      56     0.05648     0.08174     0.07895    8.808572178   12.681145480    3.872573301
     1      56     0.06082     0.08802     0.08502    8.801442347   12.855813046    4.054370699
     1      56     0.06517     0.09431     0.09110    8.787196943   12.847620646    4.060423704
     1      56     0.06951     0.10060     0.09717    8.772165783   12.834165103    4.061999320
     1      56     0.07386     0.10688     0.10324    8.756272612   12.818457473    4.062184860
     1      56     0.07820     0.11317     0.10932    8.740141797   12.801774107    4.061632310
     1      56     0.08254     0.11946     0.11539    8.723249574   12.783499516    4.060249942
     1      56     0.08689     0.12575     0.12146    8.705726724   12.759833138    4.054106414
     1      56     0.09123     0.13203     0.12754    8.687715285   12.724055175    4.036339890
     1      56     0.09558     0.13832     0.13361    8.669223780   12.674430118    4.005206338
     1      56     0.09992     0.14461     0.13968    8.650234665   12.624965117    3.974730452
     1      56     0.10427     0.15090     0.14576    8.632213998   12.592840634    3.960626637
     1      56     0.10861     0.15718     0.15183    8.627133378   12.479581538    3.852448159
     1      56     0.11296     0.16347     0.15790    8.647126297   12.449259890    3.802133593
     1      56     0.11730     0.16976     0.16398    8.668844501   12.513466306    3.844621805
     1      56     0.12164     0.17605     0.17005    8.688275292   12.673409174    3.985133882
     1      56     0.12599     0.18233     0.17612    8.704654719   12.822269851    4.117615132
     1      56     0.13033     0.18862     0.18220    8.716979753   12.897423969    4.180444216
     1      56     0.13468     0.19491     0.18827    8.725207665   12.918592147    4.193384482
     1      56     0.13902     0.20119     0.19434    8.730092629   12.922498075    4.192405446
     1      56     0.14337     0.20748     0.20042    8.733023797   12.925157232    4.192133436
     1      56     0.14771     0.21377     0.20649    8.734845308   12.926678396    4.191833088
     1      56     0.15206     0.22006     0.21256    8.737784578   12.926568168    4.188783590
     1      56     0.15640     0.22634     0.21863    8.742664506   12.922225105    4.179560599
     1      56     0.16074     0.23263     0.22471    8.749720610   12.910267051    4.160546441
     1      56     0.16509     0.23892     0.23078    8.755399896   12.890907659    4.135507763
     1      56     0.16943     0.24521     0.23685    8.751936601   12.858103014    4.106166413
     1      56     0.17378     0.25149     0.24293    8.734390104   12.815983782    4.081593678
     1      56     0.17812     0.25778     0.24900    8.707923843   12.809579154    4.101655311
     1      56     0.18247     0.26407     0.25507    8.704791434   12.803194957    4.098403523
     1      56     0.18681     0.27036     0.26115    8.715006621   12.807994176    4.092987556
     1      56     0.19116     0.27664     0.26722    8.723800798   12.859962751    4.136161954
     1      56     0.19550     0.28293     0.27329    8.730920880   12.953355973    4.222435093
     1      56     0.19984     0.28922     0.27937    8.735752121   13.025494634    4.289742513
     1      56     0.20419     0.29551     0.28544    8.738433773   13.057596154    4.319162381
     1      56     0.20853     0.30179     0.29151    8.739794632   13.065067598    4.325272966
     1      56     0.21288     0.30808     0.29759    8.740079260   13.065344521    4.325265260
     1      56     0.21722     0.31437     0.30366    8.740351276   13.065528600    4.325177324
     1      57     0.21722     0.08214     0.15183    8.871143458   13.179425501    4.308282043
     1      57     0.21288     0.08049     0.14879    8.871399965   13.179545988    4.308146023
     1      57     0.20853     0.07885     0.14576    8.871900808   13.179506379    4.307605571
     1      57     0.20419     0.07721     0.14272    8.872875653   13.177324072    4.304448419
     1      57     0.19984     0.07556     0.13968    8.874000884   13.169134758    4.295133874
     1      57     0.19550     0.07392     0.13665    8.875358833   13.154601501    4.279242668
     1      57     0.19116     0.07228     0.13361    8.877081150   13.135989925    4.258908776
     1      57     0.18681     0.07064     0.13057    8.879028784   13.115590067    4.236561284
     1      57     0.18247     0.06899     0.12754    8.881323399   13.095173270    4.213849872
     1      57     0.17812     0.06735     0.12450    8.883482802   13.075514047    4.192031244
     1      57     0.17378     0.06571     0.12146    8.885754565   13.057713732    4.171959168
     1      57     0.16943     0.06407     0.11843    8.887928893   13.042748307    4.154819413
     1      57     0.16509     0.06242     0.11539    8.890287929   13.032272027    4.141984099
     1      57     0.16074     0.06078     0.11235    8.892348608   13.027306169    4.134957560
     1      57     0.15640     0.05914     0.10932    8.894063848   13.027838787    4.133774939
     1      57     0.15206     0.05749     0.10628    8.895252831   13.031080525    4.135827694
     1      57     0.14771     0.05585     0.10324    8.896281760   13.033851061    4.137569301
     1      57     0.14337     0.05421     0.10021    8.896506333   13.034357436    4.137851104
     1      57     0.13902     0.05257     0.09717    8.896293445   13.032682769    4.136389324
     1      57     0.13468     0.05092     0.09413    8.895595276   13.028476498    4.132881222
     1      57     0.13033     0.04928     0.09110    8.894478693   13.020319464    4.125840772
     1      57     0.12599     0.04764     0.08806    8.893554334   13.007848563    4.114294229
     1      57     0.12164     0.04600     0.08502    8.892374033   12.991108630    4.098734598
     1      57     0.11730     0.04435     0.08199    8.890908885   12.972238737    4.081329852
     1      57     0.11296     0.04271     0.07895    8.889763645   12.952232067    4.062468422
     1      57     0.10861     0.04107     0.07591    8.888341365   12.928450302    4.040108937
     1      57     0.10427     0.03942     0.07288    8.885034635   12.887319190    4.002284555
     1      57     0.09992     0.03778     0.06984    8.876228789   12.812648730    3.936419940
     1      57     0.09558     0.03614     0.06681    8.861034972   12.739798751    3.878763779
     1      57     0.09123     0.03450     0.06377    8.862039522   12.844694179    3.982654657
     1      57     0.08689     0.03285     0.06073    8.866530724   12.849261718    3.982730994
     1      57     0.08254     0.03121     0.05770    8.869529583   12.852273917    3.982744334
     1      57     0.07820     0.02957     0.05466    8.871956357   12.855052455    3.983096097
     1      57     0.07386     0.02793     0.05162    8.874336956   12.857572232    3.983235277
     1      57     0.06951     0.02628     0.04859    8.876209803   12.859425638    3.983215835
     1      57     0.06517     0.02464     0.04555    8.877588235   12.860695874    3.983107639
     1      57     0.06082     0.02300     0.04251    8.878721658   12.861577638    3.982855981
     1      57     0.05648     0.02136     0.03948    8.879665329   12.861734832    3.982069503
     1      57     0.05213     0.01971     0.03644    8.880374449   12.860711489    3.980337040
     1      57     0.04779     0.01807     0.03340    8.880587064   12.858279732    3.977692668
     1      57     0.04344     0.01643     0.03037    8.881170369   12.855481934    3.974311564
     1      57     0.03910     0.01478     0.02733    8.881629717   12.851876284    3.970246567
     1      57     0.03476     0.01314     0.02429    8.881620944   12.847233793    3.965612849
     1      57     0.03041     0.01150     0.02126    8.881066127   12.841688716    3.960622589
     1      57     0.02607     0.00986     0.01822    8.880670137   12.836197243    3.955527106
     1      57     0.02172     0.00821     0.01518    8.880896496   12.831401457    3.950504960
     1      57     0.01738     0.00657     0.01215    8.880385816   12.827245373    3.946859557
     1      57     0.01303     0.00493     0.00911    8.879777433   12.824761418    3.944983985
     1      57     0.00869     0.00329     0.00607    8.879251443   12.823179694    3.943928251
     1      57     0.00434     0.00164     0.00304    8.879251412   12.822092449    3.942841037
     1      57     0.00000     0.00000     0.00000    8.879215063   12.821667454    3.942452391
     1      57     0.00434     0.00629     0.00607    8.878423086   12.821458058    3.943034972
     1      57     0.00869     0.01257     0.01215    8.880476237   12.823952238    3.943476000
     1      57     0.01303     0.01886     0.01822    8.879956300   12.826861449    3.946905149
     1      57     0.01738     0.02515     0.02429    8.879069767   12.837751146    3.958681379
     1      57     0.02172     0.03144     0.03037    8.878021658   12.855706020    3.977684362
     1      57     0.02607     0.03772     0.03644    8.875340205   12.870163515    3.994823310
     1      57     0.03041     0.04401     0.04251    8.871720484   12.872073430    4.000352946
     1      57     0.03476     0.05030     0.04859    8.866396199   12.865831597    3.999435398
     1      57     0.03910     0.05659     0.05466    8.859655994   12.857926338    3.998270344
     1      57     0.04344     0.06287     0.06073    8.850800592   12.849044984    3.998244391
     1      57     0.04779     0.06916     0.06681    8.840830664   12.849850543    4.009019879
     1      57     0.05213     0.07545     0.07288    8.828896141   12.859777434    4.030881294
     1      57     0.05648     0.08174     0.07895    8.816476072   12.857292864    4.040816792
     1      57     0.06082     0.08802     0.08502    8.833524882   12.713746723    3.880221842
     1      57     0.06517     0.09431     0.09110    8.855504571   12.793932965    3.938428394
     1      57     0.06951     0.10060     0.09717    8.866041582   12.971055306    4.105013724
     1      57     0.07386     0.10688     0.10324    8.864627603   12.984259129    4.119631525
     1      57     0.07820     0.11317     0.10932    8.862449279   12.976835232    4.114385954
     1      57     0.08254     0.11946     0.11539    8.860126029   12.972447748    4.112321719
     1      57     0.08689     0.12575     0.12146    8.858962233   12.981423146    4.122460913
     1      57     0.09123     0.13203     0.12754    8.858261406   13.017799556    4.159538150
     1      57     0.09558     0.13832     0.13361    8.857855826   13.083886727    4.226030901
     1      57     0.09992     0.14461     0.13968    8.857408164   13.148205055    4.290796892
     1      57     0.10427     0.15090     0.14576    8.856697953   13.168347141    4.311649187
     1      57     0.10861     0.15718     0.15183    8.855342716   13.168210624    4.312867908
     1      57     0.11296     0.16347     0.15790    8.854015098   13.165935565    4.311920468
     1      57     0.11730     0.16976     0.16398    8.852569092   13.155685332    4.303116240
     1      57     0.12164     0.17605     0.17005    8.851332676   13.137644953    4.286312277
     1      57     0.12599     0.18233     0.17612    8.850991033   13.131773624    4.280782591
     1      57     0.13033     0.18862     0.18220    8.852209698   13.141383572    4.289173874
     1      57     0.13468     0.19491     0.18827    8.854666177   13.153710824    4.299044647
     1      57     0.13902     0.20119     0.19434    8.857600175   13.161162689    4.303562514
     1      57     0.14337     0.20748     0.20042    8.859952603   13.164849260    4.304896657
     1      57     0.14771     0.21377     0.20649    8.860077001   13.164828907    4.304751907
     1      57     0.15206     0.22006     0.21256    8.857015746   13.160685304    4.303669558
